"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EPHA3",4.76010714946592e-17,-0.257475795221168,0.052,0.123,1.26747373068829e-12
"AL391807.1",4.92671337692265e-17,-0.257789283537383,0.05,0.122,1.3118359708732e-12
"GRK5",5.14968562796774e-17,-0.296653626082806,0.054,0.125,1.37120679215897e-12
"NFIX",5.1677767919468e-17,-0.176491380126938,0.115,0.215,1.37602392639167e-12
"JAG1",5.26490699759335e-17,-0.241801412844425,0.072,0.154,1.40188678624918e-12
"LINC01359",5.32692243028831e-17,-0.320015323932039,0.042,0.108,1.41839963551287e-12
"SDCCAG8",5.41417139810307e-17,-0.308466736366643,0.099,0.187,1.4416314181729e-12
"RPS19BP1",5.44209124069179e-17,0.260050769555024,0.1,0.046,1.449065634659e-12
"H2AFV",5.57471384122457e-17,0.603475348724465,0.168,0.101,1.48437905450287e-12
"HNRNPAB",5.72296665449854e-17,0.373655312101353,0.138,0.073,1.52385433109333e-12
"HERC4",6.37427613957147e-17,-0.295697622362858,0.13,0.224,1.6972785076837e-12
"ARL6IP5",6.45892922035313e-17,0.61679501805481,0.241,0.16,1.71981908350343e-12
"DUXAP8",6.50468098711542e-17,-0.344536481806628,0.037,0.1,1.73200140643922e-12
"FGF14",6.59959562268998e-17,-0.237801271225212,0.045,0.114,1.75727432645366e-12
