"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DDIT4",2.28365945563832e-11,-0.8217869595652,0.305,0.444,6.08070003252816e-07
"RPL21",2.2967402375874e-11,0.669496940712473,0.384,0.231,6.11553023062398e-07
"PRMT2",2.53502806040035e-11,0.505568475240938,0.149,0.051,6.75001921642802e-07
"EDF1",2.61984151476656e-11,0.516645231941909,0.182,0.071,6.97585200136893e-07
"HSPE1",2.88224945041633e-11,0.493196292115294,0.135,0.043,7.67456561162356e-07
"EGR1",3.2152590278535e-11,0.882340947571043,0.581,0.443,8.56127021346551e-07
"OST4",3.43749263277484e-11,0.541051221482142,0.301,0.154,9.15301163328955e-07
"PSMA7",3.66443250342416e-11,0.697193703257603,0.286,0.149,9.75728442686752e-07
"UBA52",3.85615797212806e-11,0.465847781393993,0.622,0.469,1.02677918323854e-06
"LUCAT1",3.90288330143496e-11,-0.766315456354179,0.401,0.549,1.03922073667309e-06
"COX5B",3.9179484225636e-11,0.639509316345982,0.378,0.215,1.04323212647601e-06
"LCP2",4.07397745497592e-11,-0.740934668227439,0.368,0.509,1.08477797693644e-06
"RACK1",4.08982371692994e-11,0.721342341098817,0.235,0.11,1.08899736110693e-06
"RPS21",4.10844782517709e-11,0.649525290478569,0.315,0.169,1.0939564024099e-06
"AL021707.6",4.51040370533075e-11,-0.93955554044125,0.016,0.111,1.20098519461842e-06
"NDUFB11",4.53979717609059e-11,0.616177607706508,0.162,0.061,1.20881179407764e-06
"CXCL16",6.0411243973556e-11,-1.03885390845782,0.061,0.18,1.60857019328388e-06
"COX6C",6.36033212626011e-11,0.504403589620211,0.145,0.051,1.69356563525928e-06
"PPIA",7.02966685302119e-11,0.693519809968287,0.227,0.106,1.87178939295395e-06
"UQCR11",7.26076736767406e-11,0.540898528163141,0.399,0.234,1.93332452699057e-06
"RPL13A",7.2840776850826e-11,0.935322480638846,0.311,0.179,1.93953136520694e-06
"YPEL5",7.34358216301866e-11,-0.682321628058221,0.337,0.486,1.95537562254698e-06
"ATP2B1",7.45827073204263e-11,-1.08856253650428,0.123,0.255,1.98591374782099e-06
"KMT2A",7.76027129949172e-11,0.46380612868323,0.129,0.042,2.06632743891566e-06
"RPL27",8.41294450852911e-11,0.83714773088021,0.245,0.124,2.24011473428605e-06
"NPM1",8.8702715280351e-11,0.520881440342296,0.168,0.066,2.36188719976991e-06
"COX7C",9.8498033173469e-11,0.594468627536925,0.192,0.082,2.62270712930996e-06
"RPL19",1.08925355100869e-10,0.863603222825987,0.374,0.238,2.90035543027083e-06
"CDKN1B",1.15997732490582e-10,0.56019636556967,0.174,0.069,3.08867162302674e-06
"SRSF3",1.17734135600371e-10,0.587976361101272,0.307,0.163,3.13490682863109e-06
"CD3D",1.1997624037952e-10,0.650465967030937,0.133,0.046,3.19460735258549e-06
"RPL17",1.28347409044968e-10,0.78868920570542,0.331,0.192,3.41750646064035e-06
"NME2",1.40796900474208e-10,0.420078306140098,0.119,0.037,3.74899906892673e-06
"RPS17",1.40847878886351e-10,0.575337186040525,0.164,0.065,3.75035647110687e-06
"HMGN1",1.42726410535999e-10,0.524770837871876,0.145,0.052,3.80037613334204e-06
"PPDPF",1.52463063052507e-10,0.431651015735842,0.135,0.046,4.0596339798991e-06
"CD81",1.54520655100031e-10,0.489638361556235,0.139,0.049,4.11442148334853e-06
"NDUFA11",1.63057902012226e-10,0.509561037869469,0.186,0.077,4.34174275687954e-06
"TOMM6",1.68485798939335e-10,0.476371954449877,0.127,0.042,4.48627136835769e-06
"KRTCAP2",1.78279908149351e-10,0.634303669337572,0.176,0.072,4.74705911429277e-06
"ARL6IP5",1.84980842498615e-10,0.497130522073988,0.217,0.097,4.92548489321063e-06
"GTF3A",1.95787873402332e-10,0.451091500375558,0.104,0.029,5.2132437050839e-06
"RAC1",2.12138736378722e-10,0.536805724038371,0.517,0.34,5.64861813355624e-06
"RPL23",2.23967801855975e-10,0.642801722099436,0.276,0.144,5.96359066001904e-06
"MIF",2.5325052316657e-10,0.648902566315703,0.186,0.08,6.74330168035625e-06
"MORF4L2",2.56025520368014e-10,-1.098841805417,0.086,0.205,6.81719153083912e-06
"USP36",2.79388567188059e-10,-1.28976853693647,0.053,0.159,7.43927937851645e-06
"RPS27L",2.80068826746059e-10,0.414534810877522,0.102,0.028,7.45739264976731e-06
"NDUFB7",2.82728740740173e-10,0.35636904725351,0.104,0.029,7.5282181796886e-06
"MYL6",3.05325534164843e-10,-0.443285422681035,0.816,0.865,8.12990299820728e-06
"AIP",3.14151756829003e-10,0.402055301029111,0.102,0.028,8.36491882908585e-06
"CRIP1",3.17154003213497e-10,0.733442795442807,0.219,0.102,8.44485964356578e-06
"CD2",3.18999564653326e-10,0.460958555702608,0.119,0.038,8.49400140802411e-06
"CDA",3.43030378085773e-10,0.717810306058099,0.386,0.241,9.13386987728987e-06
"DBI",3.43051866129538e-10,0.550447365360733,0.188,0.081,9.13444203943122e-06
"RPL34",3.53651004984484e-10,0.691058931842688,0.434,0.295,9.41666530972184e-06
"CASS4",3.8086279787136e-10,-0.863661738973227,0.086,0.211,1.01412337189207e-05
"TBC1D10C",3.9045410361691e-10,0.458353437100291,0.151,0.056,1.03966214170075e-05
"SNHG6",3.92029034696781e-10,0.521023915759594,0.115,0.037,1.04385571068712e-05
"HSP90AA1",3.99949384048454e-10,1.3130870963693,0.47,0.335,1.06494522490582e-05
"CD3G",4.28762836302771e-10,0.45701552937283,0.106,0.031,1.14166680422339e-05
"NFE2",4.51806772095058e-10,0.692438800753054,0.133,0.047,1.20302589205751e-05
"SELPLG",4.77907022728132e-10,0.717307267374606,0.256,0.131,1.2725230294182e-05
"FCGR3B",4.98926788451628e-10,0.497700434186325,0.853,0.767,1.32849235961015e-05
"RPS26",5.20846250699335e-10,0.71511912182347,0.346,0.209,1.38685731173712e-05
"RPL4",5.42496166467455e-10,0.596113893804002,0.16,0.065,1.44450454245289e-05
"C12orf57",5.50048846134231e-10,0.529106877464731,0.129,0.045,1.46461506260162e-05
"FXYD5",5.88774402197539e-10,0.609755761789336,0.205,0.094,1.56772960073139e-05
"HNRNPD",5.97592693177596e-10,0.451316694170307,0.174,0.071,1.59121006412398e-05
"NFKBID",6.25473059091118e-10,-0.771022556695491,0.229,0.372,1.66544711444192e-05
"CDKN2D",6.48881060588013e-10,0.579480899503173,0.303,0.165,1.7277756000277e-05
"ZNF217",6.74162829231353e-10,0.680223104482096,0.11,0.034,1.79509336539432e-05
"PFKFB3",7.06482509390794e-10,-0.985968751541787,0.166,0.3,1.88115097775487e-05
"GZMB",7.26918761427915e-10,0.949757710393388,0.112,0.036,1.93556658605411e-05
"LDHA",7.61278351667211e-10,0.415683193419911,0.168,0.068,2.02705586698428e-05
"IFITM3",7.85049323051704e-10,-0.741169178995226,0.542,0.645,2.09035083248977e-05
"SKAP1",8.07458123074984e-10,0.362939236820778,0.114,0.036,2.15001874431176e-05
"ZFAS1",8.07951077718726e-10,0.642070608653553,0.295,0.161,2.15133133464165e-05
"TRIB1",8.39887717833552e-10,-0.750641268735305,0.241,0.389,2.2363690262754e-05
"MPC2",9.09086131534e-10,0.511888983451928,0.11,0.034,2.42062364243558e-05
"SRSF7",9.42858715300646e-10,0.355448563191306,0.168,0.068,2.51054990123103e-05
"SNRPD2",1.00978588724956e-09,0.43828525256675,0.147,0.056,2.68875688197942e-05
"NDUFB2",1.02984427567196e-09,0.417959471777493,0.129,0.045,2.74216635283172e-05
"CIB1",1.05219669181545e-09,0.592005744138268,0.204,0.094,2.801684131297e-05
"RSBN1L",1.07722327872857e-09,0.578041200156118,0.215,0.102,2.86832242427057e-05
"IL16",1.10971121448462e-09,0.499084027846543,0.127,0.044,2.95482805080819e-05
"GBP1",1.12208083662033e-09,-1.13563012861224,0.151,0.278,2.98776464366896e-05
"YWHAB",1.14415831012315e-09,0.516562628707544,0.417,0.256,3.0465503323649e-05
"SMDT1",1.15873248422493e-09,0.434751873929709,0.112,0.036,3.08535698574571e-05
"ST8SIA4",1.24755525102773e-09,0.683477764486671,0.204,0.095,3.32186536691154e-05
"DDX21",1.37701931773259e-09,-1.05338123814712,0.11,0.226,3.66658933732656e-05
"MIR22HG",1.38681193675208e-09,-0.868615000461809,0.115,0.242,3.69266414398975e-05
"ARL6IP4",1.58813778360955e-09,0.538254140711326,0.143,0.054,4.22873447641716e-05
"ARL4C",1.72007310323361e-09,0.498360758234631,0.155,0.061,4.58003865198013e-05
"LSM7",1.74761589754959e-09,0.431312730404815,0.11,0.035,4.6533768504053e-05
"LCK",1.76707278842779e-09,0.417505204353346,0.123,0.043,4.70518471374667e-05
"CTSC",1.8402913581929e-09,0.56914684415604,0.172,0.074,4.90014379946024e-05
"CD247",1.90601484685255e-09,0.441103273573378,0.125,0.044,5.07514573271427e-05
"UQCRQ",2.00663851823264e-09,0.555281963814838,0.18,0.079,5.34307638249804e-05
"GSTK1",2.02320117126775e-09,0.519075783881283,0.182,0.08,5.38717775873465e-05
"DNAJB1",2.20989241319522e-09,0.905012692472499,0.36,0.223,5.88428052861492e-05
"CIAO2B",2.25545086179205e-09,0.451654303067541,0.131,0.048,6.0055890096937e-05
"PCED1B-AS1",2.29512593724418e-09,0.494629890033391,0.157,0.064,6.11123183310008e-05
"CD48",2.4310970088473e-09,0.487716946251573,0.196,0.09,6.4732820054577e-05
"RIPOR2",2.50645691594261e-09,0.548430726962423,0.56,0.411,6.67394283008039e-05
"HLA-DRB1",2.70036454893828e-09,0.533727480455766,0.16,0.066,7.19026068445797e-05
"SSR4",2.82270883897179e-09,0.54288102090852,0.149,0.06,7.51602682553018e-05
"ARHGAP30",2.83445108883194e-09,0.399604089085229,0.252,0.128,7.54729291423281e-05
"VPS28",3.09552061703476e-09,0.563866594694163,0.194,0.089,8.24244274697845e-05
"GTF2I",3.18497356465084e-09,0.451862988218124,0.16,0.066,8.48062911059579e-05
"NUP214",3.21512505058555e-09,0.487286352031909,0.278,0.148,8.56091347219414e-05
"GTPBP1",3.22438228411191e-09,-0.917778790686903,0.084,0.196,8.58556270790479e-05
"NDUFB3",3.24973005555649e-09,0.470386359564206,0.143,0.055,8.65305621893026e-05
"PTPRCAP",3.35995695864623e-09,0.893961889806307,0.145,0.06,8.94655739378732e-05
"SPN",3.46046851522428e-09,0.446823395341818,0.106,0.034,9.2141895154877e-05
"EAPP",3.6860692874119e-09,0.476676415470376,0.127,0.046,9.81489669159168e-05
"RPL36AL",3.81964302136026e-09,0.571531751517787,0.331,0.196,0.00010170563472976
"ARHGAP9",4.09943769142109e-09,0.691916341374076,0.309,0.182,0.000109155727409469
"ANXA6",4.57230039042442e-09,0.398017494090888,0.108,0.036,0.000121746642495831
"ARGLU1",4.62628713807541e-09,0.503758163829326,0.211,0.103,0.000123184147625534
"PTGS2",4.65305006402867e-09,-0.280858135032164,0.767,0.878,0.000123896764054891
"DYNLRB1",4.67255905941815e-09,0.394450309622196,0.115,0.039,0.000124416230075127
"MTDH",4.86378843600617e-09,0.351907447110146,0.131,0.049,0.000129508094685536
"CKLF",4.93816093643606e-09,0.481944817464505,0.558,0.389,0.000131488411254483
"CD14",5.20843422153766e-09,0.639740519658831,0.178,0.081,0.000138684978016883
"RBM3",5.37918215599265e-09,0.373694046016757,0.139,0.054,0.000143231483267616
"AMPD2",5.54612612360064e-09,-0.794223292981175,0.162,0.294,0.000147676700293114
"PSMB1",5.84040147092612e-09,0.439124994875821,0.16,0.067,0.00015551236996635
"NACA",6.05160632841967e-09,0.588862791528449,0.321,0.192,0.000161136121706831
"SF3B5",6.31335590033288e-09,0.460833009260694,0.151,0.061,0.000168105727558164
"TRA2B",6.51132135666007e-09,0.574838971552191,0.157,0.066,0.000173376953763788
"MIDN",6.67088101178201e-09,0.515640061204405,0.35,0.212,0.00017762554870072
"ARF6",6.96228964584712e-09,0.474899496046566,0.159,0.067,0.000185384886399971
"PARK7",7.33428019709622e-09,0.443019799628682,0.133,0.051,0.000195289878808081
"HLA-DRA",7.47870261124931e-09,0.408220505912964,0.205,0.097,0.000199135414429735
"GNG5",7.53208452937206e-09,0.514442050300418,0.438,0.285,0.00020055681476359
"ELOB",7.53647640915429e-09,0.563414369250501,0.397,0.254,0.000200673757346551
"TRBC2",8.04658131373367e-09,0.40064357864794,0.112,0.038,0.000214256320640786
"MBP",8.21418522521132e-09,0.590924765937162,0.331,0.197,0.000218719109991702
"UQCR10",8.41020412751194e-09,0.576617785258545,0.227,0.115,0.000223938505303261
"PRF1",8.50071879682262e-09,0.636747009437111,0.125,0.047,0.000226348639402996
"DBNL",8.91399341900577e-09,0.540018350183962,0.159,0.067,0.000237352902767867
"EGR3",8.99891790589399e-09,-0.794798023984048,0.188,0.32,0.000239614187080239
"EEF1G",9.48326517151647e-09,0.497625545314275,0.176,0.08,0.000252510901721969
"MYO1G",9.91761570481197e-09,0.325130715843107,0.1,0.031,0.000264076353372028
"RHOB",1.08971086299099e-08,0.775126271243523,0.166,0.076,0.000290157311488612
"ARPC1B",1.14471780165892e-08,0.533045028775214,0.434,0.29,0.00030480400904772
"RPS11",1.15527565133952e-08,0.587218428223825,0.329,0.202,0.000307615247682174
"HMGB2",1.21076700632956e-08,0.384239506201921,0.215,0.106,0.000322390930775372
"ATP5MF",1.28862472878605e-08,0.518652412380522,0.178,0.082,0.000343122106533861
"EIF3F",1.29511376940791e-08,0.411772017541413,0.127,0.049,0.000344849943380244
"RPL12",1.41589880711591e-08,0.616387782561768,0.313,0.187,0.000377011375370752
"TRAPPC1",1.50854713864847e-08,0.554031579779827,0.221,0.112,0.000401680846607929
"IKZF3",1.55909962340581e-08,0.340316150496686,0.1,0.032,0.000415141456724266
"ITGB1",1.63803374399011e-08,0.495053589775992,0.123,0.047,0.000436159245012246
"MT-CO2",1.72186223695589e-08,0.573245531244331,0.658,0.58,0.000458480257834246
"PNRC1",1.73632070314833e-08,0.42300669375568,0.708,0.591,0.000462330113627307
"AC023157.3",1.92019538263244e-08,-0.599095886939025,0.239,0.379,0.00051129042453354
"EVL",2.04738247961316e-08,0.442966893119199,0.123,0.048,0.000545156532846596
"SH3BGRL3",2.20230223403274e-08,0.403921591251927,0.8,0.734,0.000586407015855897
"ZMAT2",2.4371612784591e-08,0.614238756233643,0.157,0.069,0.000648942933615304
"VIM",2.44323958029229e-08,0.501087760933998,0.47,0.326,0.000650561403044427
"SERBP1",2.68658788066245e-08,0.410814515907469,0.133,0.054,0.000715357754983989
"SNHG5",2.76220084371712e-08,0.516162094431348,0.119,0.045,0.000735491218656558
"RPL38",2.77838205602985e-08,0.56217321593024,0.313,0.188,0.000739799790059067
"RSF1",2.78772049970611e-08,0.478502562381976,0.145,0.06,0.000742286337456747
"DDX46",2.86443412866211e-08,0.474828727521874,0.137,0.056,0.000762712875438861
"HMGB1",2.97520166732633e-08,0.47475897852248,0.431,0.279,0.000792206947958983
"JAK1",3.15743237561012e-08,0.543427766788731,0.442,0.303,0.000840729518653707
"SLC16A3",3.19326774543362e-08,-0.735418692755905,0.141,0.259,0.00085027140257661
"ATP5PO",3.2529974990469e-08,0.419037856429309,0.119,0.045,0.000866175644071218
"PI3",3.29991711394884e-08,-1.36293492131664,0.061,0.16,0.000878668929931158
"VAMP8",3.3382562722313e-08,0.309199381868824,0.114,0.042,0.000888877497607029
"RAB11FIP1",3.34587970562765e-08,0.562403143621498,0.389,0.256,0.000890907389217474
"ASH1L",3.48306385308955e-08,0.513306489661928,0.143,0.06,0.000927435412162155
"JAK3",3.49409446786557e-08,0.631584999114292,0.123,0.049,0.000930372533958564
"RESF1",4.17962293371936e-08,0.41337758371424,0.509,0.349,0.00111290819856145
"ISG20",4.43661477616353e-08,-0.749037389104004,0.366,0.475,0.00118133741644906
"ARPC3",4.48342718271915e-08,0.471205488893177,0.706,0.576,0.00119380215594263
"SF3B6",4.63037996219183e-08,0.458158694666793,0.17,0.078,0.00123293127253282
"HLA-DQA1",4.79254742305376e-08,0.472391775902414,0.106,0.037,0.00127611160233652
"KLRD1",4.84740930224751e-08,0.409273145101569,0.102,0.035,0.00129071967490944
"SLTM",5.37737839761446e-08,0.49065475728023,0.139,0.059,0.0014318345459328
"ARHGAP4",5.41594744399629e-08,0.345529156328174,0.155,0.067,0.00144210432591289
"TERF2IP",5.5277912341195e-08,0.428225118298113,0.192,0.094,0.001471884971909
"EMP3",5.67299005646373e-08,0.463006278924156,0.407,0.275,0.0015105470623346
"PSMB3",5.80581168704109e-08,0.548873989114187,0.395,0.26,0.00154591347790843
"UBB",5.94923591795752e-08,0.415149038251832,0.368,0.227,0.00158410304787455
"FRMD4B",6.04613154264895e-08,-1.1169212736293,0.037,0.119,0.00160990344586114
"BCAS2",6.33349485394746e-08,-0.812071021999149,0.139,0.245,0.00168641967476059
"ATM",6.56613826578919e-08,0.46256068137649,0.133,0.055,0.00174836563603169
"NDUFB8",6.68532984693125e-08,0.385524630823394,0.117,0.045,0.00178010277834238
"APRT",6.78437624740168e-08,0.194385678521985,0.112,0.041,0.00180647586339564
"FAU",7.12276259340695e-08,0.364164893988685,0.738,0.643,0.00189657799574647
"FCGR3A",7.32476424719604e-08,0.593822657921428,0.458,0.334,0.00195036497610089
"CASP8",7.66678290542244e-08,0.393568607375347,0.149,0.065,0.00204143428422683
"PYCARD",7.72584766180674e-08,0.438829261285904,0.421,0.275,0.00205716145690928
"C4orf48",7.78628489118401e-08,0.535650837420185,0.115,0.044,0.00207325407797557
"ABHD17A",8.16906624657048e-08,0.445777515097206,0.159,0.072,0.00217517726947432
"KIF5B",8.3580665482341e-08,0.496096829673264,0.145,0.064,0.00222550237979829
"CXCL2",8.58861034358178e-08,-1.9068326976826,0.067,0.157,0.00228688927618552
"RAP1B",9.33253115995611e-08,0.453252511193528,0.245,0.134,0.00248497307196151
"ROMO1",9.35848098832353e-08,0.318488900326723,0.125,0.05,0.00249188273276091
"ATP5MD",9.37415237034282e-08,0.4424491858132,0.194,0.097,0.00249605555165118
"HLA-F",9.49939426644478e-08,0.563279586510461,0.305,0.184,0.00252940371132625
"ALDH1A2",1.01203052237138e-07,-0.735929300740404,0.029,0.109,0.00269473367191827
"TAF15",1.03099756452787e-07,0.342914271806495,0.1,0.035,0.00274523721506835
"MACF1",1.05554661683539e-07,0.443168393611636,0.139,0.06,0.0028106039766476
"GZMH",1.12300017112991e-07,0.535010264677837,0.119,0.048,0.00299021255566762
"NDUFS5",1.15869864660836e-07,0.224150537099322,0.119,0.047,0.00308526688632409
"UBALD2",1.16483457993499e-07,0.520832059664453,0.309,0.192,0.00310160503599289
"UBAP1",1.2057214012247e-07,-0.723924224707424,0.1,0.203,0.003210474375041
"CLK1",1.22461029038625e-07,0.428872079012743,0.168,0.08,0.00326076982021147
"ITGA4",1.24544757271814e-07,0.330190643740328,0.153,0.069,0.0033162532518766
"NKTR",1.33540055334794e-07,0.365356289925162,0.117,0.046,0.00355577105339955
"PNISR",1.38015806363796e-07,0.332431380988977,0.151,0.067,0.00367494687604879
"CASP4",1.39909206567772e-07,0.385598251033331,0.294,0.171,0.00372536244328008
"ATG2A",1.43666081075069e-07,-0.77644457491854,0.123,0.233,0.00382539674078586
"MICOS10",1.45476718954396e-07,0.396824211992567,0.147,0.065,0.00387360859559871
"ENO1",1.48247308354409e-07,0.387426604033495,0.151,0.068,0.00394738107955284
"NQO2",1.53547417930327e-07,0.442042194569056,0.112,0.043,0.00408850709723081
"MPHOSPH8",1.56619769164358e-07,0.406809502558521,0.168,0.08,0.00417031459353935
"PNN",1.61975412451543e-07,0.359254341391799,0.127,0.053,0.00431291930734725
"ITGAX",1.69162281336349e-07,-0.790037249307023,0.227,0.337,0.00450428406514296
"FOLR3",1.69348343476655e-07,-0.784591066361739,0.094,0.194,0.0045092383417529
"OSM",1.70113617708375e-07,-0.329417519070517,0.407,0.553,0.00452961529872091
"ATP6V0E1",1.76648905729606e-07,0.445999223638812,0.429,0.29,0.00470363041286222
"ATP5IF1",1.79256767593528e-07,0.476007274588161,0.184,0.092,0.00477306995071287
"SLC25A6",1.8199958631646e-07,0.41727289446416,0.153,0.071,0.00484610298484837
"COPS9",1.82107307504388e-07,0.384139615922368,0.104,0.038,0.00484897127691933
"NEDD8",1.93255972135987e-07,0.270079293455993,0.237,0.126,0.00514582677006493
"PITPNC1",1.98651608492371e-07,0.302917018035232,0.11,0.042,0.00528949637932636
"FAM126B",2.04287455271321e-07,0.495973656367695,0.104,0.038,0.00543956207150946
"OGA",2.06450085169287e-07,0.48661017790979,0.247,0.138,0.0054971464178026
"CALM1",2.12452595117727e-07,0.410097446798489,0.468,0.339,0.00565697525019972
"UBXN1",2.12509666715089e-07,0.400001628979387,0.137,0.06,0.00565849489562268
"SAFB",2.13887659692069e-07,0.541685967787733,0.139,0.062,0.00569518671462073
"SEPTIN6",2.32065722163341e-07,0.278285591987668,0.112,0.043,0.00617921398404328
"SEC61G",2.37588958742556e-07,0.23256184175059,0.117,0.047,0.00632628120443803
"EMB",2.45807815058778e-07,0.316077777678425,0.137,0.06,0.00654512469157008
"ARPC2",2.53403427968825e-07,0.443472378049555,0.628,0.498,0.00674737307652589
"ATP5PB",2.55781752581692e-07,0.392616853959177,0.112,0.043,0.00681070072599271
"RNF149",2.57872666049285e-07,-0.305432420990182,0.644,0.728,0.00686637547889432
"AKNA",2.61716910991724e-07,0.453577205919898,0.231,0.127,0.00696873618897664
"C11orf58",2.66798529382407e-07,0.386200944043522,0.115,0.047,0.00710404444186534
"GGNBP2",2.68566747004416e-07,0.521796263115908,0.117,0.049,0.00715112677248659
"LY6E",2.73149418433577e-07,0.386348516176593,0.119,0.049,0.00727314956463086
"CIRBP",2.76500749921926e-07,0.406191280067708,0.207,0.108,0.00736238546817113
"CST7",2.93153993391121e-07,0.476404995133382,0.219,0.12,0.00780581138202537
"TMEM258",3.01920388426742e-07,0.543751895204939,0.19,0.098,0.00803923418263885
"HP1BP3",3.32000905218248e-07,0.428961018714639,0.198,0.103,0.0088401881032463
"GMFG",3.36582640554238e-07,0.421830055535775,0.703,0.57,0.0089621859700377
"PDCD6",3.48640602217123e-07,0.400671528311807,0.127,0.054,0.00928325331523533
"WAC",3.69480340908318e-07,0.543890907224531,0.225,0.127,0.00983815303736578
"GAPDH",3.82122080597877e-07,0.401543251157425,0.425,0.293,0.0101747646400797
"NFKBIZ",3.89270014469835e-07,-0.561204035781105,0.452,0.537,0.0103650926752883
"C9orf72",4.08158223183989e-07,-0.838156505682505,0.106,0.199,0.0108680290087201
"ARHGAP25",4.09310510773347e-07,0.516217367119723,0.221,0.123,0.0108987109703619
"NDUFB10",4.10801986739353e-07,0.339678698332687,0.133,0.058,0.0109384245009088
"TGOLN2",4.1302403511596e-07,0.491248139591159,0.225,0.125,0.0109975909830327
"SLAIN2",4.16027942893029e-07,0.441860078787657,0.104,0.04,0.0110775760354127
"MAP1LC3A",4.16423164983896e-07,-0.837594524108982,0.068,0.156,0.0110880996140262
"RBX1",4.25119059859225e-07,0.329808150292478,0.112,0.044,0.0113196452068716
"CLTA",4.41496739263104e-07,0.43601566849833,0.108,0.043,0.0117557336763587
"HCST",4.56704004509034e-07,0.547893825624749,0.243,0.141,0.012160657528062
"ZNHIT1",4.64232863882834e-07,0.511952981346195,0.133,0.06,0.0123611284666082
"CORO1A",4.72219389525797e-07,0.430709416136999,0.562,0.447,0.0125737856849034
"CHURC1",4.7382757682305e-07,0.5530068772749,0.219,0.123,0.0126166068880673
"ATP5MG",4.77243531002592e-07,0.409196722191632,0.311,0.194,0.012707563500006
"LIME1",4.85594671395957e-07,0.379164076430823,0.108,0.043,0.0129299293152601
"FLOT2",4.98045740471318e-07,0.524359505079836,0.194,0.102,0.0132614639315298
"SYF2",5.19112980875514e-07,0.445488471801487,0.192,0.1,0.0138224213417723
"SELENOW",5.20947916431027e-07,0.283978471371981,0.108,0.043,0.013871280170809
"MT-ATP6",5.30983876888111e-07,0.900439854937655,0.566,0.484,0.0141385076898997
"YBX1",5.35288539270714e-07,0.338411318093923,0.19,0.098,0.0142531279351613
"LRRC25",5.38835577806733e-07,0.503852750960255,0.115,0.048,0.0143475749302599
"REEP5",5.48569143477415e-07,0.387111448967492,0.159,0.076,0.0146067505833731
"DDX24",5.51924560950404e-07,0.376676421813302,0.147,0.068,0.0146960952844264
"HCAR3",5.81688467234294e-07,0.714239738100394,0.239,0.14,0.0154886188170475
"HNRNPUL1",5.85266147445955e-07,0.437733184009759,0.145,0.067,0.0155838817080434
"NDUFV2",6.31473437630961e-07,0.262805890766937,0.102,0.039,0.0168142432237996
"ZNF292",6.42756330875192e-07,0.430017634275262,0.112,0.046,0.0171146728222137
"KLF13",6.53075273634051e-07,0.342378419847099,0.16,0.077,0.0173894353110539
"LNPEP",6.69182755716781e-07,0.419056850936704,0.115,0.049,0.0178183292364707
"PDIA3",6.91120882280479e-07,0.348303729951271,0.155,0.074,0.0184024757324823
"ARHGAP45",7.07877306988599e-07,0.427047263121101,0.204,0.11,0.0188486490531854
"TLE3",7.11488962870467e-07,0.58098711873396,0.237,0.139,0.0189448166143519
"DCTN3",7.26856176821234e-07,0.434075388174108,0.108,0.043,0.019353999420219
"CEBPB",7.57440331508019e-07,-0.536483098555487,0.56,0.618,0.020168363707064
"HINT1",7.59568622679901e-07,0.412455243340881,0.164,0.083,0.0202250337160977
"CDC123",8.23973615333918e-07,0.373519861846335,0.106,0.042,0.0219399454554962
"ORAI1",8.3275961742804e-07,0.341056671989011,0.108,0.043,0.0221738903332564
"SCAF11",8.53140531901936e-07,0.484972069261152,0.262,0.157,0.0227165729429528
"P2RY13",9.21894766336865e-07,0.719631946985091,0.192,0.106,0.0245472919432517
"AP2S1",9.23134136554187e-07,0.456105794059786,0.117,0.05,0.0245802926540283
"AGO4",9.26084947661374e-07,0.428757488624954,0.127,0.056,0.0246588639013794
"KHDRBS1",9.31470151512264e-07,0.408513588092806,0.178,0.092,0.0248022557243171
"SRSF5",9.31494735566157e-07,0.511792281720748,0.329,0.212,0.0248029103239201
"TAF1D",9.72194068944999e-07,0.379801732129185,0.114,0.048,0.0258866114737985
"SIVA1",9.72461205298876e-07,0.345681565729815,0.108,0.043,0.0258937245134932
"HIST1H2AC",9.76210132386113e-07,0.621115433999781,0.268,0.169,0.025993547195045
"CCND3",9.9604649699063e-07,0.421156336579294,0.147,0.071,0.0265217300753695
"TGFBR2",1.00683502620726e-06,0.470343863713835,0.229,0.13,0.0268089962428208
"INKA2",1.09091709525429e-06,0.638771108664262,0.127,0.059,0.0290478494953359
"RPL39",1.10657509679707e-06,0.431809443436294,0.503,0.378,0.0294647751024156
"SDCBP",1.12092853489218e-06,-0.46664303622009,0.464,0.559,0.0298469640985741
"TRIM39",1.15514742342451e-06,-0.679195541859704,0.057,0.139,0.0307581104435244
"YWHAZ",1.16256251778815e-06,-0.501564847052139,0.448,0.534,0.0309555521611452
"IL17RA",1.17900123913838e-06,0.471766275883259,0.172,0.089,0.0313932659945376
"SEPTIN7",1.31137544609232e-06,0.41839109060056,0.249,0.145,0.0349179940031001
"COX8A",1.32958370427495e-06,0.516750131646226,0.276,0.171,0.035402825293729
"DCP2",1.40293074212365e-06,0.519332190186013,0.143,0.069,0.0373558368705264
"IK",1.41445448553792e-06,0.464005794419974,0.19,0.101,0.0376626795864183
"UCP2",1.4152111364343e-06,0.304904062757912,0.102,0.041,0.037682826929836
"SKIL",1.42288073945989e-06,-0.706542571529451,0.145,0.242,0.0378870454495986
"HNRNPA1",1.43589178132468e-06,0.329135701677419,0.155,0.076,0.0382334904613322
"MT-ND4",1.44136249767998e-06,0.618033220470193,0.581,0.488,0.0383791592257247
"PHIP",1.45346072369496e-06,0.405735348738794,0.133,0.061,0.0387012986898258
"MZT2B",1.62743959063713e-06,0.280679533140263,0.11,0.046,0.0433338339798949
