"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ATP6V1F",0,0.608780056242608,0.657,0.296,0
"MTPN",0,0.517127768888133,0.684,0.314,0
"NDUFB2",0,0.664765971345661,0.746,0.352,0
"RPS20",0,0.88344760938431,0.895,0.453,0
"RPL7",0,0.844166009307803,0.883,0.448,0
"UQCRB",0,0.692191191389258,0.846,0.433,0
"RPL30",0,1.16089298323391,0.927,0.497,0
"COX6C",0,0.588882639944589,0.722,0.349,0
"EIF3E",0,0.54244496356762,0.732,0.35,0
"EIF3H",0,0.640995978800062,0.761,0.356,0
"EEF1D",0,0.720233552459225,0.87,0.469,0
"RPL8",0,1.26057537670921,0.917,0.492,0
"RPS6",0,1.04147612094953,0.916,0.481,0
"ANP32B",0,0.523036926803704,0.705,0.336,0
"SEC61B",0,0.630950133798994,0.689,0.311,0
"RPL35",0,0.940217263797284,0.905,0.479,0
"RPL12",0,0.981105965624462,0.915,0.486,0
"SET",0,0.537075608680674,0.732,0.353,0
"RPL7A",0,1.16194573744391,0.913,0.484,0
"EDF1",0,0.586125526778768,0.759,0.371,0
"RPS24",0,1.08589045508751,0.932,0.547,0
"NDUFB8",0,0.515044624660702,0.641,0.284,0
"RGS10",0,0.826289337633832,0.796,0.362,0
"IFITM2",0,0.699798294424072,0.799,0.412,0
"RPLP2",0,1.11844982788255,0.92,0.482,0
"LSP1",0,0.74254907281562,0.722,0.349,0
"RHOG",0,0.743265221891402,0.725,0.316,0
"TAF10",0,0.638015367789723,0.672,0.286,0
"EIF3F",0,0.670151641816447,0.762,0.366,0
"RPL27A",0,1.06765373521548,0.902,0.472,0
"RPS13",0,1.17046840566453,0.916,0.469,0
"SPI1",0,0.691825497401304,0.807,0.425,0
"SELENOH",0,0.560126409588069,0.677,0.304,0
"FTH1",0,0.907042835288292,0.951,0.666,0
"EEF1G",0,0.981063472614931,0.873,0.435,0
"COX8A",0,0.688677867148634,0.759,0.356,0
"TRMT112",0,0.526925751831932,0.673,0.314,0
"FAU",0,1.0999316400753,0.918,0.49,0
"NEAT1",0,-2.43664380271995,0.923,0.96,0
"MALAT1",0,-1.68032205435369,0.995,0.993,0
"CFL1",0,1.03383756708955,0.883,0.453,0
"DRAP1",0,0.515966808681943,0.688,0.324,0
"POLD4",0,0.432486149418967,0.67,0.309,0
"PPP1CA",0,0.60988594308638,0.652,0.283,0
"GSTP1",0,0.885578877912422,0.835,0.411,0
"LAMTOR1",0,0.544087627191926,0.658,0.285,0
"UCP2",0,0.509665712164078,0.667,0.313,0
"RPS3",0,1.2954527602649,0.91,0.469,0
"CARD16",0,0.638934891233771,0.606,0.243,0
"ATP5MG",0,0.835767285763304,0.845,0.41,0
"RPS25",0,1.01444032727023,0.917,0.485,0
"GAPDH",0,0.972530656671523,0.899,0.476,0
"TPI1",0,0.723819427115748,0.802,0.39,0
"CD69",0,1.32905155009409,0.496,0.113,0
"CLEC2B",0,0.507663369629556,0.662,0.301,0
"CLEC7A",0,0.547816481156039,0.641,0.291,0
"ARHGDIB",0,0.897417222535973,0.844,0.407,0
"LDHB",0,0.64468339337265,0.598,0.24,0
"TUBA1B",0,1.09701164289564,0.865,0.463,0
"TUBA1A",0,0.734859930398502,0.733,0.364,0
"PFDN5",0,0.79015189777151,0.892,0.499,0
"ATP5MC2",0,0.947889018859327,0.865,0.441,0
"HNRNPA1",0,0.732473566850693,0.852,0.448,0
"RPS26",0,1.83868510402446,0.875,0.414,0
"MYL6",0,0.853572012071538,0.899,0.502,0
"ATP5F1B",0,0.56886529753637,0.74,0.371,0
"NACA",0,1.01665386133094,0.897,0.475,0
"LYZ",0,1.70647055562425,0.846,0.437,0
"DCN",0,-1.59265970621119,0.047,0.323,0
"BTG1",0,0.932576760496981,0.836,0.456,0
"SLC25A3",0,0.66800546460838,0.803,0.408,0
"ARPC3",0,0.847031952952272,0.87,0.453,0
"ERP29",0,0.46830841328689,0.687,0.323,0
"RPL6",0,0.985272301877771,0.914,0.492,0
"RPLP0",0,1.04995353342766,0.893,0.459,0
"COX6A1",0,0.725383852991791,0.777,0.358,0
"RAN",0,0.556218588305481,0.694,0.325,0
"RPL21",0,0.937499861934301,0.916,0.504,0
"TPT1",0,0.69502762707905,0.952,0.607,0
"LCP1",0,0.674786875304523,0.815,0.42,0
"ITM2B",0,0.736785631905717,0.924,0.648,0
"COMMD6",0,0.76809910511255,0.817,0.389,0
"PSME1",0,0.584830053769084,0.726,0.35,0
"PSME2",0,0.557868513970472,0.58,0.234,0
"NFKBIA",0,0.656369460497108,0.859,0.457,0
"RPL36AL",0,0.784756529328609,0.82,0.39,0
"NPC2",0,0.684475479331589,0.866,0.479,0
"FOS",0,1.18942920135692,0.892,0.576,0
"SERPINA1",0,0.88221925797228,0.639,0.237,0
"PLD4",0,0.99379734049038,0.502,0.15,0
"SRP14",0,0.707576380809497,0.843,0.428,0
"SERF2",0,0.890474305596693,0.907,0.522,0
"B2M",0,0.837275225864579,0.965,0.877,0
"PPIB",0,0.721801879963413,0.764,0.368,0
"RPL4",0,0.795929838567842,0.867,0.437,0
"RPLP1",0,1.10662326509967,0.952,0.559,0
"PKM",0,0.592563305678504,0.717,0.352,0
"COX5A",0,0.681798503658188,0.679,0.286,0
"CTSH",0,0.845213406308881,0.801,0.384,0
"BCL2A1",0,0.693956764653908,0.615,0.244,0
"RPS17",0,0.818915785483727,0.824,0.409,0
"SEC11A",0,0.530031852674888,0.749,0.371,0
"CIB1",0,0.572663031542367,0.612,0.271,0
"RPS2",0,1.26663460794059,0.923,0.502,0
"ELOB",0,0.567306711066857,0.754,0.365,0
"LITAF",0,0.691335532994858,0.677,0.308,0
"RPS15A",0,1.23646660771608,0.916,0.492,0
"TMEM219",0,0.537614538432744,0.662,0.304,0
"CORO1A",0,0.966681813714217,0.743,0.315,0
"PYCARD",0,0.725671547739196,0.748,0.341,0
"CKLF",0,0.946769681118267,0.752,0.327,0
"PSMB10",0,0.501868694140853,0.59,0.255,0
"MAF",0,-2.0432311535551,0.386,0.601,0
"COTL1",0,1.02699538092414,0.8,0.366,0
"COX4I1",0,0.976377079659674,0.892,0.46,0
"CYBA",0,0.906221841320483,0.888,0.512,0
"APRT",0,0.606386904054463,0.658,0.286,0
"RPL13",0,1.18018231791715,0.944,0.576,0
"CXCL16",0,0.602114672194772,0.728,0.35,0
"PFN1",0,1.18548167017435,0.892,0.464,0
"RNASEK",0,0.643009566240821,0.862,0.487,0
"GABARAP",0,1.07669671316886,0.876,0.451,0
"TRAPPC1",0,0.597631471161627,0.61,0.238,0
"RPL26",0,1.15721706969402,0.924,0.495,0
"SNHG29",0,0.554441006339834,0.766,0.381,0
"RPL23A",0,0.957494249817582,0.898,0.466,0
"PSMB3",0,0.518200797079917,0.644,0.293,0
"RPL23",0,0.817470634491857,0.878,0.459,0
"RPL19",0,1.16415977551173,0.922,0.498,0
"EIF1",0,0.722046618806206,0.925,0.596,0
"RPL27",0,0.942393527038035,0.888,0.436,0
"NME2",0,0.99556214465178,0.843,0.399,0
"LIMD2",0,0.761170081986078,0.594,0.2,0
"SUMO2",0,0.603553467896513,0.8,0.401,0
"H3F3B",0,0.837176619217981,0.914,0.619,0
"SYNGR2",0,0.652860004948,0.699,0.336,0
"EIF4A3",0,0.906754110344725,0.636,0.277,0
"ACTG1",0,0.982988911339992,0.899,0.512,0
"MYL12A",0,0.735707319591197,0.837,0.441,0
"MYL12B",0,0.634377360337619,0.816,0.411,0
"RPL17",0,1.02541946833878,0.909,0.497,0
"CNN2",0,0.553469591908991,0.553,0.217,0
"GPX4",0,0.628242035008815,0.812,0.415,0
"ATP5F1D",0,0.67703585155214,0.763,0.355,0
"RPS15",0,1.13813558057955,0.922,0.502,0
"UQCR11",0,0.656002545366097,0.793,0.383,0
"OAZ1",0,0.738984608494919,0.894,0.524,0
"GADD45B",0,0.877207368263179,0.823,0.44,0
"EEF2",0,0.825701035868402,0.87,0.438,0
"RPL36",0,0.89331902774058,0.91,0.488,0
