"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPS20",1.30374966274175e-05,0.113103015860942,0.888,0.872,0.347149422698247
"CYBA",1.35352667915482e-05,0.150163521774023,0.974,0.972,0.360403548858555
"NOP53",1.36543858256585e-05,-0.103967712066731,0.613,0.73,0.363575331379808
"PHLDA1",1.50325939316261e-05,-0.128323461609005,0.099,0.142,0.400272878617407
"AC020916.1",1.66021989456682e-05,0.254874029948572,0.236,0.196,0.442066751326306
"PSMB10",1.69542161665679e-05,0.204740575468666,0.655,0.693,0.451439913867204
"ABRACL",1.70765192681077e-05,0.233638565696006,0.483,0.497,0.454696478551903
"COPE",2.13397557644107e-05,0.215217686234678,0.548,0.585,0.568213676738964
"BCL2A1",2.2942146291273e-05,0.200610815465115,0.166,0.128,0.610880529297726
"RNF125",2.33668685258804e-05,-0.100555500086868,0.368,0.467,0.622189608238616
"ALG13",2.6298346935771e-05,-0.100097753386297,0.165,0.222,0.700246083858773
"HSPH1",2.95576351703177e-05,-0.110019014081426,0.255,0.328,0.78703115168005
"MT2A",3.01760508135254e-05,0.402466162873476,0.469,0.465,0.803497705011742
"DTHD1",3.0292448722133e-05,-0.104937821034771,0.24,0.308,0.806597032124236
"HNRNPDL",3.39683627610246e-05,-0.10816193097744,0.729,0.839,0.904475595237801
"TNFSF14",3.4129732449623e-05,0.236409669173993,0.183,0.148,0.908772385936112
"SLFN5",3.57192691892947e-05,-0.114458673069527,0.427,0.536,0.951096980703349
"PTPN4",3.7602092239128e-05,-0.106955458074051,0.527,0.649,1
"PYURF",3.97853843787934e-05,0.256082585162947,0.365,0.359,1
"KCTD5",4.16755895361284e-05,0.249470198601874,0.149,0.118,1
"SPOCK2",4.30226423021223e-05,-0.111125194418479,0.222,0.285,1
"CD63",4.31659769114291e-05,0.173324587599179,0.766,0.788,1
"COX7A2",4.51474197446226e-05,0.201542438519769,0.611,0.644,1
"TRMT112",4.52822520803041e-05,0.18919691403948,0.539,0.557,1
"UQCR11",4.54278822013796e-05,0.17242171952432,0.678,0.7,1
"TSPYL2",4.6286247138256e-05,-0.166897688474361,0.2,0.259,1
"C17orf49",4.9078977290685e-05,0.28241213547598,0.377,0.378,1
"CDKN1B",5.2019502679646e-05,-0.110382978582573,0.495,0.605,1
"PSMB8-AS1",5.50670887060481e-05,0.274433190562873,0.366,0.366,1
"N4BP2L2",6.01286920667934e-05,-0.118505368204538,0.537,0.658,1
"ARPC3",6.46888567352175e-05,0.131687586112471,0.869,0.896,1
"FAAP20",6.5110674122295e-05,0.256621427732884,0.268,0.244,1
"TNRC6B",8.00154487997234e-05,-0.101864619415938,0.294,0.377,1
"RNF167",8.22640892324923e-05,0.298481476963475,0.446,0.47,1
"ANKRD44",8.63860531172123e-05,-0.125285715464556,0.516,0.637,1
"IGFLR1",8.66804542314195e-05,0.274918856408635,0.231,0.206,1
"BCL3",8.94849444826366e-05,-0.111706319906603,0.103,0.142,1
"LCK",9.41395970668094e-05,0.216432203388135,0.624,0.657,1
"RHOC",9.4527670442625e-05,0.22746744772457,0.595,0.627,1
"PRDX2",0.00010565823517665,0.260322642244895,0.324,0.312,1
"SNRPD2",0.000121263180614837,0.184155572639625,0.668,0.693,1
"SAMD3",0.000122149812382714,-0.148024731129069,0.576,0.674,1
"TPM4",0.00012369735752505,0.22559055318293,0.591,0.621,1
"EID1",0.000167421636784248,0.19829678916329,0.513,0.551,1
"NDUFA12",0.000167648350685777,0.23908994667221,0.487,0.516,1
"PIK3R1",0.000173182586686522,-0.16972618062079,0.476,0.57,1
"SEC61B",0.000180526892200314,0.199968247532446,0.583,0.617,1
"LY9",0.000192212931683011,0.236979550129824,0.156,0.127,1
"NQO2",0.000214432759230329,0.186693003485602,0.109,0.082,1
"NEDD8",0.000225259930294203,0.195663304353547,0.544,0.583,1
"NOP10",0.000229590543132851,0.222656408842058,0.419,0.431,1
"HSP90AB1",0.000256501801787737,0.133313195804535,0.832,0.858,1
"GSTP1",0.000278049869044976,0.15957183373718,0.777,0.798,1
"DRAP1",0.000285624582778854,0.167044568481062,0.6,0.645,1
"ARHGDIB",0.000289577315157178,0.131047612016421,0.951,0.961,1
"RPSA",0.000319751889655571,0.113247377272056,0.969,0.952,1
"HINT1",0.000436118988285107,0.143415816916672,0.68,0.737,1
"CTSC",0.000461164516182902,0.154603635455761,0.758,0.81,1
"UCP2",0.000484444712573623,0.169491402680372,0.677,0.692,1
"ORMDL3",0.000485728927965708,0.242146203129296,0.177,0.153,1
"CKLF",0.000501476713396333,0.225505050052582,0.447,0.464,1
"GAPDH",0.000532022335689296,0.137205172846389,0.931,0.939,1
"DDX3X",0.000572093840243421,0.270583414281393,0.544,0.592,1
"DYNLL1",0.00060872848846026,0.194516718099412,0.605,0.643,1
"PFDN5",0.000624965957856224,0.113671049837516,0.895,0.914,1
"CCL3L1",0.000627141661933921,0.121339074097844,0.16,0.131,1
"SYNGR1",0.000689654704500461,0.220262824573291,0.387,0.384,1
"PSME2",0.000696440719062503,0.194634864147001,0.63,0.686,1
"SELL",0.000791057452206314,0.242690994398226,0.168,0.138,1
"VSIR",0.000909609242907845,0.240704733527638,0.347,0.351,1
"SRSF5",0.00093259703070759,0.142410810949325,0.672,0.724,1
"FASLG",0.00100326769430743,0.189050051410765,0.377,0.373,1
"LAIR2",0.00104120154640903,0.215473514660461,0.548,0.564,1
"PSMB8",0.00107939302366372,0.158083478951196,0.652,0.696,1
"ARPC5",0.00118804719359005,0.129328949360044,0.734,0.781,1
"COX6A1",0.00145970980889364,0.148118722390502,0.714,0.768,1
"TRAPPC5",0.00152493994381206,0.235652684763506,0.29,0.284,1
"HNRNPD",0.00161916629610323,0.160444767980853,0.581,0.627,1
"TNFSF9",0.00161992258477051,-0.120989201011072,0.093,0.122,1
"C16orf54",0.0018019694165757,0.211726867000214,0.186,0.165,1
"ATP5MG",0.00221757396316495,0.11356543220991,0.808,0.842,1
"PRKCQ-AS1",0.00226172050130961,0.243678861996451,0.261,0.251,1
"SELENOW",0.00226916098675143,0.167059482365224,0.565,0.608,1
"NDUFAF3",0.00255065852977565,0.238066287060137,0.3,0.301,1
"RPS24",0.00259917893964429,0.100200571685666,0.989,0.971,1
"DUSP6",0.00273657623408203,0.193578307357721,0.164,0.141,1
"CST3",0.00311419893587056,0.202570835371937,0.173,0.152,1
"KLF2",0.00329861552487187,-0.159334208862294,0.838,0.838,1
"CLEC2D",0.00332277498648254,0.156254613724415,0.288,0.273,1
"IL16",0.00347644879638185,0.184055320537128,0.447,0.467,1
"HLA-DPA1",0.00361510281539103,0.169885287735484,0.586,0.614,1
"SFT2D1",0.00370513165375091,0.22526134930835,0.36,0.372,1
"TMEM179B",0.00393135088760295,0.231134062669869,0.32,0.325,1
"RHOF",0.00408530590827153,0.200646485195358,0.402,0.426,1
"NDUFC2",0.00425643263954661,0.210785398170301,0.468,0.51,1
"SRSF3",0.00480281117374872,0.195209513082247,0.573,0.62,1
"ATP5MC3",0.00487498501022595,0.158797997814475,0.583,0.653,1
