"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"XIST",1.64881757017031e-57,1.76586572012297,0.522,0,4.3903065440925e-53
"DDX3Y",2.65676038608227e-55,-1.0795531515159,0.039,0.383,7.07415588002126e-51
"RPS26",3.86548717131828e-51,1.29130949134069,0.904,0.715,1.02926326910692e-46
"RPS19",4.54810206269439e-37,0.968163102477152,0.924,0.752,1.21102313623364e-32
"RPS4Y1",1.04272030410791e-36,-0.583686989851196,0.156,0.552,2.77645135374812e-32
"RPL13",4.31744716568411e-36,0.833665505452245,0.964,0.847,1.14960665680671e-31
"RPS4X",1.82766751440469e-35,0.860897981449948,0.946,0.794,4.86653029060537e-31
"RPL18A",4.65509070441458e-35,0.874502321817814,0.943,0.785,1.23951100186447e-30
"RPL28",2.3247367994518e-33,0.78208869697676,0.971,0.862,6.19007667590031e-29
"RPS18",3.44565228207595e-33,0.894159618827764,0.953,0.773,9.17473833148363e-29
"EIF1AY",4.7233003842145e-30,-0.471046108292024,0.039,0.261,1.25767319330479e-25
"RPS11",1.95278724113451e-28,0.996888526414688,0.886,0.693,5.19968658696885e-24
"RPS16",8.71317916192863e-28,0.854413296966672,0.874,0.681,2.32005821544674e-23
"RPL29",2.45894791755369e-27,0.695599744068865,0.946,0.81,6.54744062007022e-23
"RPS2",2.65379646826672e-27,0.841986934965937,0.926,0.791,7.0662638560538e-23
"MT-CO2",3.05190549404314e-26,0.770351998792521,0.977,0.948,8.12630875898867e-22
"RPL13A",8.90610442605487e-25,0.764855777104777,0.914,0.764,2.37142842552563e-20
"RPS23",2.88058784005028e-24,0.718619157698154,0.962,0.822,7.67014124170189e-20
"HSPA1A",4.14342185073174e-24,1.47433494980157,0.735,0.515,1.10326893619434e-19
"RPLP2",6.85428946067692e-24,0.666600337574622,0.954,0.807,1.82509165469444e-19
"HLA-DRA",4.55244149672366e-23,1.67836314187882,0.619,0.27,1.21217859733261e-18
"RPS14",5.77978169472723e-23,0.611988837281494,0.968,0.816,1.53898247185502e-18
"RPL26",6.14760269565773e-23,0.753363161146852,0.936,0.794,1.63692216977278e-18
"RPL7A",2.2475813462141e-22,0.586586110538019,0.954,0.798,5.98463485056429e-18
"RPS9",1.20382732927176e-21,0.728320842943714,0.879,0.742,3.20543102965191e-17
"RPS15",2.38549020106209e-21,0.556086661396911,0.956,0.825,6.35184475836803e-17
"RPL18",5.05693708049357e-21,0.566429247409404,0.952,0.813,1.34651063642302e-16
"MT-CO3",6.90882772359159e-21,0.690241341325128,0.954,0.923,1.83961355796073e-16
"RPL15",9.34284363696424e-21,0.696359263662524,0.892,0.745,2.48771897521447e-16
"RPL8",3.09373887735176e-20,0.564702928779353,0.952,0.807,8.23769850872454e-16
"RPS24",3.26247760803087e-20,0.605424703334158,0.965,0.847,8.68699912690379e-16
"LTC4S",3.66992740937738e-20,1.06181599927907,0.43,0.135,9.77191571294914e-16
"LYZ",7.74287951613904e-20,1.12394999722248,0.449,0.147,2.06169652876234e-15
"HLA-DQA2",9.6929676148498e-20,0.718130753216687,0.304,0.052,2.58094648680606e-15
"RPL24",2.13891594415159e-19,0.522352700904218,0.936,0.77,5.69529148449244e-15
"RPL27A",2.16161493330459e-19,0.852604238604185,0.825,0.647,5.75573208291013e-15
"PFDN5",2.97222626865832e-19,0.584859667814023,0.875,0.696,7.9141468855565e-15
"KDM5D",4.33093504234588e-19,-0.276168198779204,0.031,0.181,1.15319807372544e-14
"SNHG5",5.35308172477977e-19,0.695148479076012,0.576,0.319,1.42536507085711e-14
"RPS3A",5.55945413643809e-19,0.724539089631634,0.934,0.801,1.48031585290937e-14
"RPS3",8.22475791814403e-19,0.582984037038123,0.953,0.819,2.19000629086421e-14
"RPS15A",1.44139132436371e-18,0.522136801131757,0.955,0.847,3.83799267938325e-14
"RPL10A",2.17664719926974e-18,0.745157311478736,0.84,0.678,5.79575849749554e-14
"RPS8",3.5675643392251e-18,0.541398345199011,0.958,0.825,9.49935356605468e-14
"HLA-DPB1",4.36120519989454e-18,1.70822709988487,0.54,0.248,1.16125810857592e-13
"RACK1",6.24976901270169e-18,0.610817083217993,0.924,0.745,1.66412599501208e-13
"NACA",1.14204850350659e-17,0.579419349602886,0.932,0.764,3.04093255028699e-13
"RPS12",1.37008996867275e-17,0.537450377230281,0.977,0.84,3.64813855958493e-13
"FOS",2.68737379780205e-17,0.637979949212792,0.934,0.798,7.15567021140753e-13
"RPL30",2.89367052428096e-17,0.531772832411823,0.971,0.853,7.70497650500291e-13
"RPL7",6.08927984041396e-17,0.590294974777131,0.871,0.681,1.62139254310703e-12
"RPL19",6.30214688710321e-17,0.524298040147782,0.956,0.828,1.67807265162897e-12
"RPL10",8.59487470134191e-17,0.462222216833751,0.983,0.893,2.28855728672631e-12
"RPL21",1.10089011194679e-16,0.677124168352792,0.895,0.779,2.93134010108071e-12
"RPL35",1.27365591326563e-16,0.58532370688404,0.877,0.724,3.3913636002524e-12
"RPL36A",2.88777701782255e-16,0.622796008915362,0.873,0.73,7.68928386535611e-12
"RGS10",3.25311003997454e-16,0.671144143042057,0.492,0.252,8.66205610344021e-12
"RPSA",4.55592691623122e-16,0.59060262678132,0.857,0.712,1.21310665998489e-11
"RPS7",5.55973210079382e-16,0.512107327049049,0.946,0.807,1.48038986647837e-11
"SRP14",6.88462434043092e-16,0.548925440481342,0.838,0.66,1.83316892312654e-11
"HSP90AA1",7.1089473497304e-16,1.44717784995361,0.857,0.742,1.89289941081271e-11
"SH3BGRL3",1.16224622355106e-15,0.705823060242504,0.907,0.733,3.09471301944942e-11
"IGKV3D-15",2.11439108211572e-15,-3.22819581193682,0.012,0.11,5.62998913434954e-11
"RPL23",2.14952672190594e-15,0.826402422073833,0.833,0.653,5.72354480241895e-11
"COX6B1",2.33251541727558e-15,0.53213936964917,0.767,0.592,6.21078880157968e-11
"RPL32",2.67731844388692e-15,0.502659481251201,0.968,0.862,7.1288958205377e-11
"UBA52",2.78775282403848e-15,0.548331179281227,0.879,0.752,7.42294944456725e-11
"RPL17",4.69321156581352e-15,0.557686381127554,0.896,0.779,1.24966144362917e-10
"HCST",5.16813251047275e-15,0.61205398534415,0.485,0.236,1.37611864356358e-10
"RPL3",6.87361529080428e-15,0.499436026506269,0.901,0.745,1.83023754348245e-10
"RPS27A",8.81334133292716e-15,0.484990276400801,0.974,0.887,2.34672839671852e-10
"USP9Y",1.10024212121872e-14,-0.422276209296949,0.031,0.153,2.92961469616908e-10
"RPL31",1.3003245844433e-14,0.624517140047728,0.863,0.712,3.46237427099718e-10
"RPL11",1.42885563126494e-14,0.474832579655998,0.969,0.859,3.80461388936915e-10
"PTMA",1.4555648148424e-14,0.630199080702132,0.987,0.914,3.87573243248087e-10
"RPL37A",1.92448522721143e-14,0.653387049452336,0.897,0.745,5.12432681449588e-10
"FAU",2.07475743779404e-14,0.470763664533829,0.965,0.853,5.52445662961418e-10
"RPS13",2.56583193654166e-14,0.465416771232248,0.931,0.807,6.83204069742948e-10
"RPS5",3.35582727668484e-14,0.545500646600209,0.856,0.724,8.93556128962872e-10
"IER2",3.42440502485306e-14,0.817524174543624,0.846,0.715,9.11816325967625e-10
"RPL9",3.58157977596235e-14,0.537117150174241,0.9,0.752,9.53667246945496e-10
"AIF1",4.28918244439649e-14,0.859882369669292,0.373,0.144,1.14208060946945e-09
"CLC",9.06816295120366e-14,-1.84395092111099,0.041,0.169,2.414579749017e-09
"CST3",9.92360495676704e-14,0.957732332711154,0.685,0.42,2.64235829183836e-09
"RPL22",1.15643392320427e-13,0.424969253700399,0.913,0.782,3.07923660731602e-09
"TYROBP",1.29658324297953e-13,0.67628480393191,0.665,0.396,3.4524122010816e-09
"ATP6V1F",1.41778053151352e-13,0.648803699621978,0.578,0.377,3.77512422126105e-09
"RPL27",1.48032256274901e-13,0.541906179757359,0.821,0.675,3.94165488783179e-09
"RPS20",2.26209228731036e-13,0.602206821369884,0.819,0.65,6.0232731334213e-09
"CD37",2.42249878618588e-13,0.786996858340076,0.734,0.567,6.45038751797715e-09
"RPL35A",2.47769630102348e-13,0.464013377228402,0.943,0.798,6.59736194073522e-09
"FCER1G",2.82981431858559e-13,0.589333797487541,0.657,0.38,7.53494658609786e-09
"HLA-DMB",3.07610484523441e-13,0.598860754356703,0.324,0.113,8.19074437140566e-09
"MARCH1",4.58001150423701e-13,0.395502661448485,0.228,0.049,1.21951966323319e-08
"RPS6",4.66683358415462e-13,0.523133511047817,0.913,0.807,1.24263777845285e-08
"TOMM6",4.71585416844688e-13,0.609437958587221,0.606,0.423,1.25569048943235e-08
"MT-CYB",6.57771283060922e-13,0.552495199001163,0.961,0.936,1.75144759540632e-08
"GIMAP4",6.86992322926258e-13,0.351653995084304,0.201,0.031,1.82925445825575e-08
"RPS25",6.93790126161816e-13,0.383090042408046,0.932,0.825,1.84735496893107e-08
"HLA-DRB1",7.49574515532345e-13,1.20430445442727,0.593,0.35,1.99589206250798e-08
"MT-ND4",1.09197398326965e-12,0.603705746804824,0.922,0.883,2.9075991252521e-08
"RPS28",1.17404755896624e-12,0.437716502428331,0.964,0.847,3.12613643525942e-08
"ATP5F1D",1.18386463251975e-12,0.494601604810149,0.724,0.531,3.15227635701033e-08
"CD52",1.23752747536345e-12,0.93760932884009,0.474,0.279,3.29516440865025e-08
"EIF3K",1.58959733462234e-12,0.507207941540195,0.783,0.617,4.2326208228989e-08
"RPS17",1.7070110117604e-12,0.658446029912867,0.742,0.589,4.54525822101442e-08
"BTG2",1.90654671775103e-12,0.553034262621965,0.891,0.742,5.07656194535567e-08
"UTY",2.21349057264722e-12,-0.385557187500687,0.023,0.123,5.89386134778774e-08
"FCGR3A",2.38000739483589e-12,0.589521416038889,0.246,0.061,6.33724569022952e-08
"LTB",3.58025936411726e-12,0.649286205768848,0.329,0.126,9.53315660883503e-08
"HLA-DPA1",3.78647535576753e-12,1.39734567418311,0.602,0.414,1.00822479298022e-07
"RPL12",3.81301194082605e-12,0.411195914175433,0.958,0.828,1.01529068948375e-07
"SNHG8",3.91367222879358e-12,0.642178634710042,0.638,0.457,1.04209350436087e-07
"RPL14",4.28702097654456e-12,0.346217628861334,0.944,0.801,1.14150507542452e-07
"LSM7",4.30099658528326e-12,0.328589647162707,0.573,0.377,1.14522636076337e-07
"RASGRP3",5.13118066547379e-12,-0.524194351905062,0.16,0.334,1.36627947579571e-07
"NDUFA13",5.37321148056835e-12,0.427936269641062,0.713,0.549,1.43072502093094e-07
"UQCRB",5.62068153038044e-12,0.416779476421963,0.757,0.574,1.4966188710944e-07
"GABARAP",6.53591706280219e-12,0.462458787956683,0.848,0.709,1.74031863631234e-07
"KCTD12",7.12889874638339e-12,0.245554375202858,0.203,0.04,1.89821186919951e-07
"CD63",1.06756216275894e-11,0.670815435775919,0.82,0.638,2.84259777077823e-07
"IFI30",1.17158153748275e-11,0.52700768195326,0.433,0.221,3.11957015985533e-07
"ZFY",1.24567065886133e-11,-0.22132584143565,0.02,0.11,3.31684726335006e-07
"BTF3",1.25620797666485e-11,0.415785298255015,0.827,0.669,3.34490497946548e-07
"RPL36",1.29006005926885e-11,0.413081222098393,0.925,0.779,3.43504291981516e-07
"H2AFV",1.31562401278853e-11,0.399497274619552,0.61,0.411,3.50311205885201e-07
"IGHV3-15",1.42018749361738e-11,-1.97790113640478,0.022,0.113,3.78153323925499e-07
"NME2",1.71098512016955e-11,0.475377223429914,0.765,0.598,4.55584007947545e-07
"AP2S1",2.39783122932338e-11,0.3298793620245,0.445,0.255,6.38470521431935e-07
"TUBA1B",2.79882725170489e-11,0.75341528969468,0.653,0.518,7.4524373231146e-07
"JUNB",3.09544157991455e-11,0.507523400115054,0.919,0.788,8.24223229483847e-07
"HHEX",4.43987596804390e-11,0.298908919816684,0.18,0.031,1.18220577401105e-06
"NDUFA4",4.78929198775737e-11,0.293552673921991,0.791,0.617,1.27524477758015e-06
"RPL6",6.12456124614833e-11,0.386160598140409,0.945,0.844,1.63078692301192e-06
"EDF1",7.23491591784423e-11,0.348918232083369,0.73,0.549,1.92644106144438e-06
"SCAND1",7.27715416651916e-11,0.397282857295269,0.494,0.313,1.93768783991906e-06
"CSF1R",7.78236214753779e-11,0.495361624646728,0.203,0.049,2.07220956902489e-06
"PYCARD",7.99199955681643e-11,0.26125211218791,0.526,0.325,2.12802972199351e-06
"COX4I1",8.42669058750164e-11,0.258747814678916,0.863,0.733,2.24377490273406e-06
"IFITM3",9.51802851035677e-11,0.638430618995912,0.346,0.147,2.5343654514527e-06
"IGHJ4",9.55767946049918e-11,-0.418959369819555,0.028,0.12,2.54492330994712e-06
"UBB",1.1330505323618e-10,0.302138795603052,0.891,0.755,3.01697365251977e-06
"RPL5",1.29081965193084e-10,0.334854252777824,0.924,0.761,3.43706548719626e-06
"IGHV3-7",1.37433772623132e-10,-3.30567547296075,0.037,0.135,3.65944906363614e-06
"NDUFS6",1.3789468945789e-10,0.43218985078137,0.513,0.353,3.67172189619524e-06
"H3F3A",1.66215050551875e-10,0.362674749795964,0.922,0.825,4.42580815104476e-06
"GADD45B",1.67832360955695e-10,0.544513294403442,0.708,0.506,4.4688722751673e-06
"RPLP1",1.77648756709771e-10,0.303676460201503,0.983,0.929,4.73025344491107e-06
"EEF1B2",2.03604178170253e-10,0.428279690260422,0.837,0.718,5.42136845213933e-06
"HSPA1B",2.51758792737952e-10,0.726923414626472,0.689,0.528,6.70358137423345e-06
"PSMB10",2.52953287988466e-10,0.558928437712217,0.517,0.353,6.73538719926889e-06
"RPL4",2.64304053278895e-10,0.407039449592817,0.783,0.617,7.03762402665713e-06
"TNFRSF18",2.65299720952157e-10,-0.186435587798437,0.076,0.202,7.06413566979308e-06
"PRELID1",2.66756870444734e-10,0.40171786078828,0.562,0.402,7.10293518933194e-06
"HIGD2A",2.66799848517688e-10,0.42568422435967,0.598,0.429,7.10407956648049e-06
"UBXN1",2.6946306637066e-10,0.446693756659345,0.536,0.356,7.17499306825156e-06
"ATP5MC2",2.88560733135224e-10,0.393819011257159,0.854,0.693,7.68350664119162e-06
"HSPH1",2.92118462046001e-10,0.807311525533166,0.529,0.34,7.77823828889888e-06
"FIS1",3.01821925371936e-10,0.373782641846474,0.561,0.387,8.03661240687854e-06
"RPL37",3.05862788503572e-10,0.355367667331577,0.952,0.859,8.14420846948461e-06
"HLA-DQA1",3.0964088300128e-10,1.10149663783954,0.494,0.301,8.24480779167508e-06
"GRN",3.35291318228826e-10,0.48929707748279,0.51,0.316,8.92780193047896e-06
"CHCHD2",3.36055873660837e-10,0.385554357180316,0.777,0.617,8.94815974796711e-06
"LBH",3.45284787519039e-10,0.412097036039207,0.244,0.083,9.19389803726945e-06
"H2AFY",4.09063908395192e-10,0.181720197234638,0.4,0.206,1.08921446888388e-05
"HLA-DMA",4.21847470499551e-10,0.765864642413934,0.484,0.31,1.12325325969916e-05
"MS4A1",4.31194793356299e-10,0.740397437096339,0.19,0.049,1.14814237626982e-05
"CD14",5.06908489875272e-10,0.788656990311558,0.204,0.055,1.34974523599089e-05
"CLEC7A",5.07253473377317e-10,0.138045708257191,0.162,0.028,1.35066382356178e-05
"IRF8",5.39721690073101e-10,0.592876391392986,0.273,0.095,1.43711694415765e-05
"CX3CR1",5.69275556421518e-10,0.413465721764863,0.155,0.025,1.51581002408358e-05
"DBI",5.77746761945941e-10,0.281226695059667,0.645,0.463,1.53836630303346e-05
"HLA-DQB1",5.79136742324238e-10,1.00972239963462,0.46,0.285,1.54206740378675e-05
"MAT2A",5.83451907112391e-10,0.642235401666432,0.427,0.258,1.55355739306816e-05
"TMSB4X",6.82626625753445e-10,0.324795978486669,0.925,0.801,1.8176299163937e-05
"VSIG4",7.06663185068262e-10,0.531586784910117,0.163,0.031,1.88163206288126e-05
"RAC1",7.49029337142779e-10,0.44976473207354,0.665,0.503,1.99444041601008e-05
"FP236383.4",9.08028783473137e-10,-0.20269358290545,0.026,0.11,2.41780824175392e-05
"BAX",9.4670224168997e-10,0.394768473915723,0.445,0.264,2.52078405894788e-05
"RPL23A",1.04644251508061e-09,0.416732105294954,0.846,0.721,2.78636248490515e-05
"LAPTM4A",1.15310816521773e-09,0.276383329735228,0.706,0.506,3.07038111152524e-05
"LINC00926",1.206225583189e-09,0.275825615087637,0.123,0.009,3.21181686035735e-05
"CXCL16",1.26085981388318e-09,0.488317337921867,0.278,0.11,3.35729142642674e-05
"C1orf162",1.28104064254133e-09,0.207031273325586,0.392,0.187,3.41102691889481e-05
"ATP5MC1",1.2860279402953e-09,0.504223727910436,0.548,0.393,3.42430659662428e-05
"SLC4A7",1.44385629009227e-09,0.27074177364317,0.261,0.095,3.84455614362869e-05
"HSPE1",1.6016147287129e-09,0.438537075319399,0.657,0.482,4.26461953814383e-05
"SGK1",1.87508354538631e-09,0.145094947292424,0.454,0.255,4.99278495630012e-05
"TRMT112",2.02045075519568e-09,0.382066774439875,0.692,0.506,5.37985422585953e-05
"TUBA1A",2.14117671208264e-09,0.649767491241016,0.454,0.258,5.70131123126245e-05
"CPVL",2.1752037714125e-09,0.380935802735464,0.193,0.052,5.79191508214006e-05
"UCP2",2.22973262235089e-09,0.363559256195982,0.482,0.294,5.93710905353371e-05
"C3",2.95833924353787e-09,0.475260025090969,0.107,0.003,7.87716990376829e-05
"CAPG",3.01197610894654e-09,0.756986101256221,0.544,0.365,8.01998878529196e-05
"BMP2K",3.03443048183329e-09,0.580531200824652,0.378,0.196,8.07977804397751e-05
"SRRM1",3.0525786025905e-09,0.317434672148424,0.618,0.439,8.12810104511774e-05
"C9orf16",3.16995227629051e-09,0.450667046986665,0.56,0.399,8.44063192607873e-05
"MTDH",3.38807804559366e-09,0.342300190493583,0.701,0.525,9.02143541200223e-05
"ATP5PO",3.73158544512238e-09,0.401584808641257,0.614,0.46,9.93609256472736e-05
"COX7C",3.76749567161300e-09,0.322194555421488,0.821,0.666,0.000100317107248039
"FCGR2A",3.80748805897946e-09,0.352684019879382,0.24,0.083,0.000101381984546446
"DNAJB1",4.02724198652623e-09,0.622538860754539,0.741,0.583,0.000107233372375234
"PRDX6",4.05906055560513e-09,0.474455695767596,0.631,0.457,0.000108080605414098
"EIF1AX",4.09670764748649e-09,0.25066977358628,0.54,0.362,0.000109083034529623
"WDR83OS",4.18762080573297e-09,0.326429942315562,0.641,0.475,0.000111503779194252
"SNHG7",4.19648625423962e-09,0.430228994395316,0.487,0.319,0.000111739839491638
"RPL34",4.59352419193616e-09,0.30828872173312,0.971,0.868,0.000122311768658684
"VPREB3",5.4445336692418e-09,0.391735772843463,0.181,0.052,0.000144971598010902
"EIF3E",5.52171030491341e-09,0.4335166448838,0.635,0.457,0.000147026580288929
"NUDT1",5.74870818227615e-09,0.341374295916751,0.262,0.104,0.000153070852769467
"NDUFB2",6.12986549130232e-09,0.235164592661858,0.628,0.479,0.000163219928436907
"SNRPD2",6.39858232644426e-09,0.310317904074656,0.693,0.525,0.000170375051606231
"LAT2",6.60903231475537e-09,0.136905698981914,0.297,0.129,0.000175978703444991
"LYN",7.51606709200232e-09,0.30684908570682,0.449,0.264,0.000200130318458746
"CALHM6",8.15625124166576e-09,0.314278819924187,0.231,0.083,0.000217176501811834
"SOCS3",8.66136000794897e-09,0.523037548906375,0.374,0.206,0.000230626032931657
"SELENOH",8.82769451121366e-09,0.324182462673495,0.644,0.506,0.000235055021750086
"HSP90AB1",1.0480232335549e-08,0.464266172385294,0.885,0.748,0.000279057146398663
"TGIF1",1.06591226015214e-08,0.308773718788362,0.189,0.052,0.00028382045751071
"C1QA",1.0812921447511e-08,1.32385505402786,0.201,0.067,0.000287915659382876
"HIST1H1C",1.16993901311596e-08,0.469389494368489,0.373,0.218,0.000311519661022386
"MTPN",1.19393689207659e-08,0.348140354304375,0.54,0.371,0.000317909576253233
"VAMP8",1.1983883525573e-08,0.408915453290379,0.66,0.512,0.000319094866635433
"GAS5",1.22361106010054e-08,0.412391900210207,0.556,0.396,0.00032581091697297
"ENO1",1.28743100367822e-08,0.481812933211202,0.592,0.436,0.000342804253349399
"GNG5",1.41566992219084e-08,0.394963246173041,0.691,0.555,0.000376950430181756
"ERH",1.45281818184669e-08,0.457902756308398,0.548,0.396,0.000386841897280318
"HLA-F",1.61210669587813e-08,0.121912210209673,0.438,0.264,0.000429255649911469
"H3F3B",1.62972225174464e-08,0.396681129166005,0.967,0.887,0.000433946143972045
"IL18",1.73685180941153e-08,0.294258864445086,0.259,0.101,0.000462471531292007
"AREG",1.83077351694952e-08,-1.18030888379874,0.465,0.589,0.00048748006435815
"STMN1",1.84442956159169e-08,0.34818794854882,0.436,0.242,0.000491116259365018
"UQCRH",1.88001086943613e-08,0.361753775707389,0.695,0.558,0.000500590494204757
"SEC11A",2.06488566845354e-08,0.373101187320068,0.603,0.445,0.000549817106939125
"IL13RA1",2.09588149805321e-08,0.233036320644668,0.18,0.049,0.000558070366486629
"MTRNR2L12",2.12669771761372e-08,-0.116077593981615,0.037,0.123,0.000566275801269005
"GSTO1",2.5729319252045e-08,0.170647718162077,0.388,0.233,0.000685094583724203
"BANK1",2.63764214226249e-08,0.336630764616962,0.173,0.052,0.000702324973220232
"LSM4",2.68766558752966e-08,0.247115474308204,0.402,0.242,0.000715644715991523
"IGKV3-15",2.80536824220982e-08,-2.11044633778215,0.048,0.138,0.000746985401853209
"ATP6V0B",2.99750679842684e-08,0.357089085316853,0.673,0.531,0.000798146135217113
"SNRPB",3.41601774221697e-08,0.149347384320764,0.507,0.331,0.000909583044220111
"DAB2",3.65139373942733e-08,0.181463239121712,0.228,0.083,0.000972256610997315
"ITGA8",4.09872723915273e-08,-0.109149105340823,0.041,0.129,0.0010913681019692
"VMP1",4.10849343930656e-08,0.150181168837392,0.394,0.239,0.00109396854808416
"PLXDC2",4.31510266496844e-08,0.275608613969467,0.181,0.052,0.00114898238660115
"RPL39",4.37514299280242e-08,0.269466721571168,0.973,0.871,0.0011649693246935
"SLCO2B1",4.38627656922289e-08,0.269286142790479,0.112,0.012,0.00116793386208698
"TNFRSF4",4.42074905128784e-08,-0.206054465330121,0.069,0.175,0.00117711284988641
"NDUFS2",4.58896832949841e-08,0.265400999389032,0.348,0.202,0.00122190459709554
"HIST1H1D",4.68583702906834e-08,0.362228058954661,0.31,0.156,0.00124769782573003
"IGHG2",4.72359630174024e-08,-0.943252974081977,0.169,0.298,0.00125775198726437
"PBXIP1",4.73132693461861e-08,-0.706136722876149,0.268,0.411,0.0012598104228809
"MMP25",4.85050167945203e-08,-0.946516772315124,0.028,0.101,0.00129154308218769
"SERF2",4.85638844297611e-08,0.250987593342428,0.911,0.81,0.00129311055071125
"SUMO2",5.15757904857327e-08,0.30105606795128,0.731,0.583,0.00137330857326361
"SNHG29",5.18087770820419e-08,0.205011960437253,0.717,0.549,0.00137951230736353
"VPS36",5.22885448954655e-08,0.280327212441883,0.401,0.236,0.00139228708493156
"ARHGEF6",5.27832199934644e-08,0.520193665968297,0.33,0.166,0.00140545879876598
"NOTCH2NLB",5.62189827423351e-08,0.193811800465083,0.126,0.021,0.00149694285348016
"SLC25A3",5.72610528350509e-08,0.33837274097369,0.663,0.518,0.0015246900538389
"CD27",5.8395109816036e-08,-0.434372847117488,0.254,0.39,0.00155488658907159
"EEF1D",5.85065850279512e-08,0.250405470785811,0.843,0.727,0.00155785483953926
"KHDRBS1",6.0645674408106e-08,0.315798090668484,0.529,0.374,0.00161481237246464
"TRAPPC5",6.10050665007109e-08,0.197930847641278,0.484,0.337,0.00162438190571443
"PTPN6",6.19367870614173e-08,0.330618830550724,0.52,0.362,0.00164919082908436
"NPC2",6.4191427634244e-08,0.55746164630291,0.738,0.635,0.00170922514361702
"TMEM176B",6.67389019646231e-08,0.399044733095918,0.22,0.083,0.00177705674261202
"EZR",6.72537256323624e-08,-1.23029858029917,0.546,0.62,0.00179076495241291
"ZNF706",6.79417369732823e-08,0.302596241018125,0.652,0.491,0.00180908463038759
"BANF1",6.88184249164378e-08,0.456901086664555,0.441,0.291,0.00183242820024999
"NRIP1",7.62052114104401e-08,0.30565940130698,0.27,0.123,0.00202911616422579
"CD69",7.712409309155e-08,0.130765331365978,0.6,0.39,0.0020535832267487
"IFI16",7.76490087211731e-08,0.315433621031429,0.493,0.331,0.00206756015521868
"TLR2",7.77385545456934e-08,0.241433412162263,0.114,0.015,0.00206994449188818
"AKAP12",8.19847292850468e-08,-1.26022200711901,0.042,0.126,0.00218300738667294
"SLC22A17",8.41087289823584e-08,-0.110104744467335,0.039,0.123,0.00223956312661326
"EIF2S3",8.95511836401324e-08,0.23452267697689,0.541,0.396,0.00238447936678581
"IGHM",9.20355871821622e-08,1.02725356001524,0.277,0.126,0.00245063157989943
"BMP6",9.2823269636844e-08,-0.171461390237589,0.069,0.169,0.00247160520062024
"HLA-DRB5",9.40114947668013e-08,2.40730350111179,0.306,0.181,0.00250324407115562
"RPS21",9.6557084180102e-08,0.299624150792362,0.919,0.807,0.00257102548046358
"PSMB3",9.85859712299869e-08,0.28765166870594,0.566,0.417,0.00262504865594086
"PEBP1",1.017330323438e-07,0.432559192226571,0.71,0.54,0.00270884545221835
"PGLS",1.03195469546736e-07,0.174646844339822,0.42,0.273,0.00274778576762094
"EEF1G",1.0437274176121e-07,0.345997870776963,0.82,0.702,0.00277913299487575
"FTL",1.0758487736061e-07,0.402205655220041,0.981,0.911,0.00286466252948097
"NIFK",1.08643748499153e-07,0.274678699381583,0.281,0.147,0.00289285709128695
"HLA-DOA",1.09838141225876e-07,0.296357598445581,0.175,0.055,0.00292466018642141
"UBE2L3",1.11094565126732e-07,0.290087469035975,0.425,0.273,0.0029581149856295
"LGALS9",1.12134655213535e-07,0.177304282027608,0.196,0.067,0.00298580946437079
"ZFAS1",1.18343342377696e-07,0.353125664075709,0.631,0.491,0.00315112817749091
"PSMA2",1.19053898584943e-07,0.301740789013525,0.56,0.411,0.00317004815762127
"PHPT1",1.19288480422328e-07,0.442018893098334,0.513,0.368,0.00317629436820534
"TSPAN33",1.19673862485013e-07,0.260911135158676,0.154,0.043,0.00318655593638845
"WSB1",1.25509074622637e-07,0.179044841846844,0.569,0.417,0.00334193012997697
"SPIB",1.26202941019851e-07,0.510962038162046,0.228,0.089,0.00336040571053558
"SH2B3",1.26350020724138e-07,0.122173680898963,0.25,0.101,0.00336432200182163
"NDUFS5",1.26616034330243e-07,0.354379870151778,0.602,0.445,0.00337140514611137
"RGS19",1.2893336326248e-07,0.286149038710063,0.343,0.19,0.00343310866359007
"MIR155HG",1.34962334267738e-07,-0.410772221037077,0.099,0.212,0.00359364207454705
"ATP10D",1.35632829908464e-07,-2.25437673331647,0.196,0.316,0.00361149536197267
"DSE",1.36772177928929e-07,0.197372743917711,0.201,0.071,0.00364183278171359
"EMC6",1.37107635278795e-07,0.323540561677151,0.327,0.196,0.00365076500456848
"CMTM3",1.38231735463798e-07,0.235981945443068,0.257,0.107,0.00368069642019454
"SLC25A5",1.38599691132461e-07,0.367743750293806,0.619,0.472,0.00369049397578404
"SF3B2",1.51846770829587e-07,0.344149442167489,0.522,0.387,0.00404322396687941
"BCL7A",1.54504417807791e-07,0.300927543891186,0.135,0.031,0.00411398913296805
"NDUFB8",1.57760966696419e-07,0.353365364895362,0.608,0.463,0.00420070126022556
"BCL11A",1.5787494664647e-07,0.608616505890215,0.241,0.104,0.00420373620435557
"SF3B5",1.6017087263544e-07,0.340924579264303,0.546,0.399,0.00426486982566387
"TRA2B",1.63004751665086e-07,0.135119177599593,0.585,0.42,0.00434032752258625
"HMGN1",1.6315505354763e-07,0.293573779212973,0.643,0.494,0.00434432961081274
"SYPL1",1.65793128173875e-07,0.297181351516174,0.345,0.206,0.00441457362388576
"COX5B",1.71669294817277e-07,0.190009106202522,0.712,0.567,0.00457103831309962
