"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TAB2",0.0921021119739713,-0.141724600430583,0.103,0.151,1
"DHX9",0.0925731155872164,-0.210856159739189,0.203,0.262,1
"DDOST",0.0926095645115929,0.166370520226742,0.332,0.262,1
"P4HTM",0.0927943541818996,-0.179647860138885,0.07,0.111,1
"OAZ1",0.0930255544907761,0.111363150870935,0.96,0.929,1
"WDR33",0.0933263941261906,-0.150025966056337,0.252,0.325,1
"IMP4",0.0933860244562187,0.156822718950692,0.184,0.127,1
"SUPT20H",0.0934652937640169,-0.201698577456353,0.146,0.198,1
"CALM1",0.0935939552286663,0.137300991832109,0.885,0.889,1
"PDCD7",0.0936340966332443,0.168009012562361,0.243,0.183,1
"KXD1",0.093715933844068,0.187918990449584,0.172,0.119,1
"SIGLEC10",0.0938459942489714,-0.124914011289285,0.152,0.214,1
"NAA38",0.0945128432356963,0.202984905316841,0.25,0.183,1
"C5orf56",0.0945799310532282,0.167865407758566,0.195,0.135,1
"GNAI2",0.0946208107286456,0.203784127172598,0.669,0.619,1
"SMG7",0.0946634949752379,0.175957502374317,0.138,0.087,1
"ATG101",0.0946785840433687,0.185076903015599,0.214,0.159,1
"GNAS",0.0947054062516581,-0.15785702476169,0.873,0.889,1
"KLF12",0.094723612904602,-0.125615363582652,0.083,0.127,1
"USO1",0.0947255406108371,-0.195424566880801,0.168,0.23,1
"PEBP1",0.094817840784518,0.210871646962673,0.477,0.452,1
"NDUFA7",0.0949863148587248,0.205754551974092,0.239,0.19,1
"BOD1L1",0.0951430159250118,-0.153419841694175,0.522,0.619,1
"TGIF1",0.095705722868138,0.187994462932321,0.337,0.262,1
"AAGAB",0.0963289555321413,-0.134012776370543,0.083,0.127,1
"PCMTD1",0.0963721359848718,-0.141793430287125,0.336,0.421,1
"CUL3",0.0964810367641646,-0.203486970271402,0.311,0.381,1
"EIF4G1",0.0965638674252398,-0.167787404309871,0.177,0.238,1
"HIST1H1D",0.0971588257775553,0.166796518887586,0.333,0.262,1
"TMEM156",0.0972172822403754,-0.43474138719397,0.268,0.341,1
"CCDC66",0.0972244140068245,-0.181585945448391,0.092,0.135,1
"EMC10",0.0973110814371692,-0.116154657857703,0.189,0.262,1
"ELOVL1",0.0978056028886409,0.215276302545634,0.169,0.119,1
"AFF4",0.0978494390786575,0.252851133980527,0.364,0.317,1
"YWHAG",0.0980099068651626,-0.127516682433726,0.165,0.222,1
"MTA2",0.0981448202534052,-0.129064025075585,0.143,0.198,1
"COMMD6",0.0983387656134192,0.157246231727802,0.819,0.802,1
"TPD52",0.0984132503068757,-0.32942943203635,0.41,0.46,1
"ERO1B",0.0984517682957035,0.133580732428895,0.187,0.135,1
"PRPF38B",0.0985426005728721,-0.162767507817675,0.404,0.492,1
"COX4I1",0.0987159367975214,0.107105223220382,0.925,0.929,1
"IFNGR1",0.0988034720917457,0.157537304737459,0.306,0.262,1
"TBC1D10A",0.0990489871415371,0.173231824681483,0.126,0.079,1
"VCPKMT",0.0991366536974562,-0.12073442102297,0.141,0.198,1
"SERPINB1",0.0997486254640894,0.172813237795392,0.303,0.254,1
"RNF7",0.0997816182336139,0.204968778745963,0.28,0.23,1
"GATD3B",0.0997925168820244,0.237570990081925,0.158,0.111,1
"RHOC",0.0998283679781935,0.168243678611344,0.11,0.063,1
