"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EBF2",2.85240881256154e-07,-0.752642533281383,0.148,0.347,0.00759510894520761
"NBEAL1",3.23690864210166e-07,-0.639116220489077,0.175,0.378,0.00861891664132409
"INPP4B",3.25185777931468e-07,-0.816334558064856,0.113,0.286,0.0086587217089812
"RPS15",3.66148583837955e-07,0.934003245926923,0.397,0.244,0.00974943834185323
"MYO1B",3.71445984431159e-07,-0.925730358591194,0.136,0.314,0.00989049222744846
"MAT2A",3.9730020165491e-07,-0.771474717289383,0.152,0.342,0.0105789124694653
"IGFBP5",4.33660769071602e-07,-0.826903263111028,0.362,0.569,0.0115470852980695
"USP9Y",4.42828048236426e-07,-0.947088895986719,0.047,0.186,0.0117911824403913
"CYTOR",4.47891248532416e-07,-0.851453336169534,0.093,0.256,0.0119260002746726
"PARD3",5.05089291057817e-07,-0.911932692369458,0.054,0.197,0.0134490125529965
"RPL26",5.1021831777601e-07,0.956801255058621,0.385,0.222,0.0135855831474218
"RPL8",5.22031148039268e-07,1.01346803698234,0.381,0.228,0.0139001233788416
"COX6C",6.10732653295866e-07,1.12959451217078,0.284,0.139,0.016261978359309
"RPL37A",6.87086464024021e-07,0.863039597845463,0.428,0.269,0.0182950512775676
"RPS11",7.93533469048296e-07,1.23091512949155,0.354,0.206,0.021129415680349
"RPL39",8.24753173698403e-07,1.01140969142536,0.335,0.175,0.0219607027560674
"COL6A1",8.36066583059835e-07,-0.540980395820503,0.245,0.486,0.0222619449071342
"CASC15",9.2077600949104e-07,-1.0109331908685,0.023,0.139,0.0245175028047179
"ACSS3",1.07909294133535e-06,-0.898060221166721,0.039,0.167,0.0287330077489364
"UBA52",1.14054150072813e-06,1.04589379893381,0.3,0.156,0.0303691985398879
"JUND",1.18941871054732e-06,-0.771795198910488,0.183,0.372,0.0316706520057435
"PNISR",1.25597113740137e-06,-0.549803489112239,0.49,0.722,0.0334427434755861
"ADAMTS9-AS2",1.37169123448282e-06,-0.867141720252766,0.051,0.186,0.0365240225005742
"CCDC144A",1.39382097076155e-06,-0.791737948683467,0.054,0.194,0.0371132709884677
"TOMM7",1.45598131320002e-06,1.154966652172,0.261,0.122,0.038768414426577
"SLC25A4",1.52237357277079e-06,1.40013304603452,0.206,0.083,0.0405362411221679
"SERF2",1.55629083975421e-06,1.11690728647739,0.377,0.244,0.0414393561901352
"RPS27",1.7684899385496e-06,0.82911873968348,0.412,0.258,0.0470895815937602
"NEURL1B",1.82346744288106e-06,-0.71975305618705,0.117,0.286,0.0485534676015941
"HSPB7",1.84795655533697e-06,0.962394455112495,0.136,0.033,0.0492055391989576
"RPL21",2.08568529111838e-06,0.969164123455813,0.42,0.286,0.0555355422466091
"KHDC4",2.23341578248079e-06,-0.75513522197835,0.043,0.169,0.059469162040116
"RPL18",2.33731038028689e-06,1.05479927680468,0.346,0.217,0.0622355634958989
"RPS29",2.53612913716223e-06,1.04085489320155,0.28,0.144,0.0675295105352186
"AC003991.1",2.54442273380753e-06,-0.991911637988814,0.074,0.217,0.0677503441330931
"FOS",2.56978769730863e-06,-1.33717105351004,0.105,0.258,0.0684257370162368
"COL27A1",2.81520930836234e-06,-0.855702049366267,0.078,0.222,0.0749605782537641
"RPL28",2.9406722706004e-06,0.857734843954541,0.428,0.289,0.0783012805492767
"CIRBP",3.31244167310761e-06,-0.627308705195119,0.28,0.5,0.0882003844298362
"RBMX",3.42641761553179e-06,-0.541308002837996,0.148,0.328,0.0912352218487649
"NFATC4",3.46470735606899e-06,-0.773287792158253,0.066,0.206,0.0922547627700489
"TMEM74B",3.61413244283987e-06,-1.02859550447122,0.039,0.153,0.0962335045554971
"CSNK1E",3.72341414257026e-06,-0.577772376369385,0.117,0.283,0.0991433483742184
"AC100793.2",3.86017761443735e-06,-0.806611681166784,0.039,0.158,0.102784949339623
"MLLT6",4.09313974341386e-06,-0.640080866092652,0.093,0.25,0.108988031947881
"ATAD2B",4.32163117501481e-06,-0.820331152399712,0.027,0.136,0.115072073297119
"PHLDB1",4.43484396681498e-06,-0.607561183121714,0.179,0.364,0.118086590304382
"RPS19",4.46059094006893e-06,0.783515823281023,0.389,0.247,0.118772154961215
"HES4",4.53735545191251e-06,-0.694146538522082,0.218,0.4,0.120816163618074
"COX4I1",4.62842252661511e-06,0.9594437815933,0.331,0.189,0.12324100661618
"CXCL12",4.70591672673449e-06,-0.67105778627218,0.128,0.289,0.125304444682759
"RPS6",4.92867293767683e-06,0.836327840347775,0.3,0.161,0.131235774311521
"PTH1R",5.04688221888462e-06,-0.805525998349845,0.066,0.2,0.134383332842241
"RPL35",5.0717829178088e-06,0.841958171513819,0.342,0.197,0.135046363752495
"RPL34",5.39459658466618e-06,0.826988264507135,0.374,0.231,0.143641923259906
"RPL30",5.49983676063378e-06,0.804009632989756,0.381,0.228,0.146444153425396
"MT-ND4L",5.80676650826515e-06,0.49656842982316,0.444,0.281,0.154616771815576
"C1R",5.88590817098968e-06,-0.679213977168993,0.109,0.264,0.156724076868942
"LTBR",6.07880849409579e-06,-0.645542501744625,0.027,0.133,0.161860433772289
"SSBP4",6.1306582993244e-06,-0.634138020209425,0.035,0.147,0.163241038536111
"LGALS1",6.3895532740728e-06,0.737070540089146,0.362,0.206,0.170134635028737
"ID3",7.02219205517669e-06,-0.802681998675132,0.253,0.439,0.18697990785319
"PPP1R12A",7.27537754727784e-06,-0.630453322198031,0.206,0.383,0.193721477951367
"PAM",7.84934327689968e-06,1.28461485835608,0.214,0.097,0.209004463434008
"PABPC1",8.07566520960469e-06,-0.635114870585825,0.148,0.314,0.215030737536144
"DCBLD1",8.31381263179253e-06,-0.726962742682442,0.07,0.2,0.22137188894674
"DDX17",8.48921228055468e-06,-0.475791230827675,0.646,0.833,0.22604225539433
"RPL19",8.53549629554296e-06,0.787561516393922,0.366,0.219,0.227274659861422
"RNF180",8.76686568302623e-06,-0.679978924626351,0.062,0.192,0.233435332541939
"EPN2",9.30033265431543e-06,-0.621962198887823,0.152,0.325,0.247639957586457
"SOX13",9.6359942071471e-06,-0.684775358070779,0.039,0.15,0.256577617753706
"ZRANB2",1.01057518030132e-05,-0.543100227610562,0.354,0.561,0.269085853258833
"VPS13C",1.05450603593915e-05,-0.612356340982808,0.183,0.361,0.280783322189519
"COX7B",1.2119315541484e-05,1.19463550995861,0.245,0.125,0.322701014923095
"LZTS2",1.25620026896714e-05,-0.665177572027479,0.023,0.119,0.334488445617879
"FABP5",1.30198864480004e-05,1.03662181570095,0.257,0.131,0.346680516450905
"ABCC9",1.34401136899619e-05,-0.484474494694553,0.335,0.542,0.357869907222617
"CAPN2",1.40702050800592e-05,-0.679896506780546,0.054,0.172,0.374647350666735
"NDRG2",1.42841924564393e-05,-0.546654890175035,0.167,0.344,0.38034519253761
"RPL37",1.58781177366999e-05,0.849350047212238,0.362,0.236,0.422786640975108
"AC139887.2",1.6430332097726e-05,-0.857698675591083,0.035,0.139,0.43749045276615
"GGT5",1.71055286116028e-05,-0.682328217050361,0.117,0.256,0.455468910341147
"DDX5",1.71861466603039e-05,-0.44913504591915,0.591,0.789,0.457615527123911
"PAGR1",1.78158704120775e-05,-0.874363872536074,0.047,0.156,0.474383181462387
"ABLIM1",1.95719189505059e-05,1.00972464607393,0.121,0.033,0.521141485895121
"WTIP",2.12116907342661e-05,-0.622890311201688,0.082,0.217,0.564803689181302
"GSTO1",2.12289882410092e-05,0.793381799959083,0.121,0.033,0.565264269893353
"CACNA1C",2.22576966829445e-05,-0.636094799662625,0.097,0.236,0.592655689576764
"MFGE8",2.28527129510543e-05,-0.58771716389656,0.327,0.539,0.608499187747722
"MAN2C1",2.38892619304041e-05,-0.886591939303709,0.031,0.128,0.636099377420871
"VPS13A",2.51555410304621e-05,-0.891633971566755,0.054,0.167,0.669816591018114
"NDUFA13",2.58370134741969e-05,1.14101739072713,0.261,0.142,0.687962157777441
"ANGPT2",2.59471906676275e-05,-0.771437732152199,0.058,0.172,0.690895845906918
"RPS4X",2.65879289452432e-05,0.945918560387171,0.304,0.181,0.70795678402499
"SPECC1",2.69656284220425e-05,-0.416104735739641,0.206,0.392,0.718013787993727
"RPS2",2.79210054418187e-05,0.92723471907582,0.335,0.219,0.743452611899306
"SECISBP2",2.82900813916188e-05,-0.730907016664234,0.074,0.194,0.753279997214635
"PRKG1",2.84151336677539e-05,-0.475639961848924,0.179,0.344,0.756609764171284
"RPS3A",3.10144581010726e-05,0.760260870623205,0.37,0.247,0.825821975857259
"TLE2",3.12394235625221e-05,-0.574260099697734,0.016,0.1,0.831812131199276
"ACTN2",3.21458343092102e-05,1.08318227390895,0.117,0.033,0.85594713015134
"ZFP36L1",3.47077724010382e-05,-0.633782339567364,0.241,0.419,0.924163855722444
"PLA2G5",3.54048823277267e-05,-0.640057344179841,0.086,0.214,0.94272580174038
"NUDT22",3.70833450870969e-05,-0.68940315279662,0.019,0.106,0.987418229634131
"TTTY14",3.90767020776393e-05,-0.746740785682075,0.027,0.119,1
"FBLIM1",4.01142087032055e-05,-0.873523562819595,0.043,0.144,1
"SRSF1",4.09967605295654e-05,-0.525181891115079,0.148,0.306,1
"CFD",4.33031690010564e-05,-0.606641361832865,0.167,0.331,1
"RPS15A",4.42578101666844e-05,0.981601575557725,0.307,0.192,1
"KLHL23",4.60899289992984e-05,-0.48591446325672,0.171,0.339,1
"AC100830.1",4.66583918721211e-05,-0.766296064499954,0.031,0.128,1
"STAT3",4.91215736416734e-05,-0.598168194652284,0.121,0.261,1
"NCK2",5.19092863418156e-05,-0.864024044120208,0.047,0.144,1
"SGIP1",5.45158959477695e-05,-0.571086122190245,0.152,0.311,1
"RPL38",5.91144317290176e-05,0.930156270396695,0.284,0.167,1
"RPS8",6.09933391483049e-05,0.548485417611006,0.354,0.214,1
"EEF1G",6.4166122511143e-05,1.259229452659,0.214,0.111,1
"PHF1",6.44719532643014e-05,-0.59097131805466,0.027,0.117,1
"TMEM259",6.47468781407014e-05,-0.349435490973879,0.082,0.211,1
"ATP5PF",6.58719762058197e-05,0.991907675494492,0.222,0.114,1
"RASL12",6.8278509721841e-05,-0.771193925326809,0.031,0.119,1
"TPP2",7.09379472675869e-05,-0.48042979602809,0.039,0.139,1
"CDC42BPA",7.19224921216755e-05,-0.407052860533924,0.152,0.306,1
"C1RL",7.21581808592272e-05,-0.751504955268651,0.019,0.1,1
"MEF2C",7.34545829459174e-05,-0.489521489472801,0.245,0.419,1
"UQCR10",7.38747730431524e-05,1.08009619349921,0.198,0.094,1
"SLC38A11",7.41288295744507e-05,-0.666566293485409,0.086,0.208,1
"JAG1",7.54409188135891e-05,-0.666651458354873,0.113,0.244,1
"TTC23",7.55360669310702e-05,-0.678418390966267,0.023,0.108,1
"TRIB2",7.96436743261028e-05,-0.673308576588499,0.058,0.164,1
"TIAL1",8.00037121985262e-05,-0.58905943339286,0.082,0.203,1
"AL031846.2",8.06023619203296e-05,-0.871673672178788,0.051,0.153,1
"CCDC18-AS1",8.25016770916668e-05,-0.634606112358537,0.171,0.322,1
"KDM5D",8.39580398978929e-05,-0.606953553005858,0.039,0.136,1
"GRIP2",8.48649787614241e-05,-0.732357627577847,0.039,0.133,1
"SLCO3A1",9.19099414532676e-05,-0.65968754888907,0.097,0.219,1
"SFPQ",9.37175761060303e-05,-0.462048106627322,0.237,0.417,1
"PRR12",9.39776490466446e-05,-0.505201579021924,0.027,0.114,1
"RPL11",9.41679840897592e-05,0.73845670999949,0.401,0.294,1
"ATP5F1E",9.62989259646659e-05,0.812484254173139,0.3,0.183,1
"SEMA5B",9.66575933178864e-05,-0.618879275903275,0.086,0.203,1
"PTBP1",0.00010044663530567,-0.567703687186092,0.039,0.133,1
"GUCY1A2",0.00010102470019771,-0.651090937385903,0.163,0.303,1
"TECRL",0.000101619350388201,0.920725467423411,0.101,0.028,1
"ZNF83",0.000102289427592125,-0.684271562717138,0.074,0.186,1
"GPAT2",0.000102361989365712,-0.660502682748857,0.027,0.111,1
"MYL9",0.000102780061598698,0.611478194967662,0.463,0.344,1
"AKT2",0.00010582079761717,-0.610315724394612,0.039,0.133,1
"IFI44L",0.000109493865647305,-0.816546644519001,0.043,0.139,1
"FLNA",0.000109896450992653,-0.448960346106207,0.245,0.417,1
"YIPF4",0.000110210962101285,-0.493482670172465,0.113,0.25,1
"RPS21",0.000110572746615305,0.914451739972211,0.253,0.139,1
"SENP6",0.000110824849087836,-0.461027910385484,0.093,0.219,1
"ASAP1",0.000113431458000707,-0.65339534360806,0.078,0.192,1
"KANK2",0.000115008663294229,-0.592955324286097,0.101,0.222,1
"TMEM63A",0.000115770097701987,-0.624019274211841,0.051,0.15,1
"AC006460.2",0.000118640095670261,-0.543533744029785,0.027,0.114,1
"SH3RF1",0.00012084469503654,-0.719188210004865,0.062,0.167,1
"ARHGAP10",0.00012205864969411,-0.429385290469967,0.233,0.394,1
"TPT1-AS1",0.000125318279054333,-0.506955032938734,0.105,0.233,1
"PHLDB2",0.000125792508522673,-0.494770615724684,0.148,0.294,1
"HNRNPA2B1",0.000126084849719683,-0.449258065419068,0.412,0.608,1
"USP15",0.00012987248198939,-0.488152340163078,0.093,0.211,1
"JUNB",0.000130623244830067,-1.19620780245306,0.105,0.228,1
"ATP5IF1",0.000130836726431869,1.04132732943191,0.241,0.136,1
"CHCHD10",0.00013357772357561,1.03685535757408,0.237,0.133,1
"OGT",0.000144183951569082,-0.508070317825452,0.152,0.3,1
"AGAP2",0.000144374609421542,-0.889702428512208,0.07,0.172,1
"ITFG1",0.000149878821433822,-0.518409607298943,0.023,0.103,1
"CLMN",0.000150483877033065,-0.408479523061427,0.206,0.378,1
"DUBR",0.000153913590084478,-0.471882421379724,0.074,0.186,1
"CD36",0.000159229696706385,-0.461970302708092,0.541,0.697,1
"RPL18A",0.000160855356494864,0.889913416675065,0.315,0.208,1
"NT5C",0.000166322641188043,-0.551678409830067,0.035,0.122,1
"ARHGEF25",0.000166848790323975,-0.81525808251278,0.027,0.106,1
"LRCH3",0.000167381231695927,-0.561874494893471,0.062,0.167,1
"BIRC6",0.000169620693848728,-0.437727940807535,0.128,0.267,1
"RPL24",0.000170660157370347,0.790791356936824,0.307,0.192,1
"ATN1",0.000171236910795605,-0.395105694224866,0.023,0.103,1
"FARP1",0.000175718062001928,-0.506338890508975,0.093,0.214,1
"NR4A1",0.000180558844565394,-1.66323364678481,0.035,0.117,1
"GABPB1-AS1",0.00018248840489845,-0.687293599327419,0.109,0.231,1
"LIMA1",0.000183039521639532,-0.427842652617763,0.241,0.414,1
"BTAF1",0.000183438965661096,-0.449460673233087,0.062,0.169,1
"LINC01184",0.00018692400907732,-0.470982014118085,0.047,0.144,1
"CWF19L2",0.000188309374711632,-0.59014214816039,0.078,0.189,1
"RHOB",0.000193614198191409,-0.802220289326693,0.117,0.236,1
"ADGRB3",0.000203663446578838,-0.62105071922057,0.027,0.108,1
"ACTN4",0.000208321255483101,-0.544164301635615,0.148,0.281,1
"AKT3",0.00020843569546715,-0.279954309489661,0.117,0.25,1
"OGFR",0.000221270654974301,-0.555434781038026,0.031,0.114,1
"MPHOSPH8",0.000234729671422992,-0.460152261829576,0.202,0.356,1
"RGL2",0.000238909921928963,-0.527388255302207,0.031,0.114,1
"RPL7",0.000239578102375297,1.01511338259438,0.288,0.186,1
"TOGARAM2",0.000240756050660696,-0.572118815717274,0.023,0.1,1
"UBB",0.00026135380959069,0.8423983387015,0.272,0.167,1
"RPL31",0.000263234593873239,0.898578347822988,0.261,0.161,1
"DTX3",0.000270213846508617,-0.396010028704304,0.062,0.164,1
"GARS-DT",0.000270750173203974,-0.411329365879757,0.136,0.272,1
"CHD4",0.000284151111432584,-0.428379939549797,0.086,0.2,1
"VMP1",0.00028567775272583,-0.709722835834968,0.117,0.233,1
"MLH3",0.000287525188870413,-0.551150604991229,0.121,0.242,1
"PARP14",0.000291639550408992,-0.567865951992524,0.078,0.183,1
"MED17",0.000297337044679336,-0.575871001847332,0.031,0.111,1
"SOX5",0.000300221273640046,-0.608073863727065,0.047,0.136,1
"ANO1",0.000300411031135801,-0.601455573568479,0.07,0.169,1
"NDUFS5",0.000304785016903012,1.04352074411538,0.214,0.117,1
"NEAT1",0.000310968768792114,-0.206406047722299,0.93,0.95,1
"RBPMS",0.000314897450427644,-0.578905907787552,0.109,0.222,1
"IFI16",0.0003257180636621,-0.505925611352687,0.14,0.267,1
"MRPS5",0.000327992659631321,-0.370434511336769,0.066,0.169,1
"TBX3",0.000333049596935308,-0.615069785931341,0.054,0.147,1
"D2HGDH",0.000358640623877094,-0.59895696848054,0.027,0.103,1
"GPBP1",0.000368315571332943,-0.370833869879373,0.148,0.289,1
"HNRNPL",0.000380985605692436,-0.417535326262024,0.062,0.158,1
"FNBP4",0.000386068153250028,-0.444464749515138,0.156,0.297,1
"OAZ2",0.0003919065546272,-0.634366688938191,0.113,0.222,1
"SPATA6",0.000396974357602948,-0.526495077024486,0.027,0.103,1
"DPYD",0.000403041610235374,-0.435016053656044,0.039,0.122,1
"BAZ2B",0.000404990950197908,-0.359682347564975,0.132,0.267,1
"ARHGAP35",0.000407135297201425,-0.656516062918881,0.035,0.114,1
"DBNDD2",0.000416595826986502,-0.582490975933903,0.054,0.142,1
"PAX8-AS1",0.000422432654066991,-0.492495888392582,0.027,0.103,1
"PALLD",0.000428011936357088,0.788956893957601,0.202,0.108,1
"RPS13",0.000436855501250767,0.576627647745278,0.315,0.197,1
"ATP5PO",0.000451685984121238,0.921900057610432,0.191,0.097,1
"RPS10",0.000453467617886216,0.948432752920583,0.179,0.092,1
"ITSN1",0.00046775025694809,-0.615458799965097,0.039,0.119,1
"TAF1D",0.000469271985631509,-0.432286658190755,0.125,0.244,1
"UQCRH",0.000477131647399327,1.11017195362402,0.191,0.103,1
"CFDP1",0.000483049749292664,-0.39189331233617,0.089,0.2,1
"PDE4DIP",0.000487485073864386,0.984945080936823,0.16,0.075,1
"CHD9",0.00048835489896958,-0.463875298470398,0.296,0.461,1
"EPB41L2",0.000492951868478897,-0.27896359563322,0.342,0.533,1
"PWWP3A",0.000502770047213975,-0.462440266694893,0.132,0.256,1
"SLC38A2",0.000512807722122676,-0.399831383152849,0.171,0.308,1
"CEBPD",0.000515294852821393,-0.547655823142463,0.144,0.267,1
"RPL15",0.00051689449773136,0.672362554284303,0.304,0.2,1
"PDE8A",0.000518355753316621,-0.610050302927197,0.07,0.164,1
"ATP5F1B",0.000555668882211876,0.946186513426966,0.241,0.147,1
"NOTCH3",0.0005574823598916,-0.473213666210059,0.304,0.444,1
"RPS7",0.000563825727391086,0.711411539944874,0.35,0.244,1
"PRKAA2",0.000585761838848822,0.840086356939866,0.125,0.05,1
"FAU",0.000590624966060493,0.871285613870036,0.346,0.253,1
"BSDC1",0.000591656320396397,-0.502105696815067,0.07,0.167,1
"MAVS",0.000596402648545759,-0.55159939549941,0.066,0.161,1
"CALM1",0.00059710776458396,0.844404675530399,0.323,0.231,1
"LCAT",0.000625663897217505,-0.570686845902041,0.027,0.1,1
"EZH1",0.000626989631848425,-0.409524235050461,0.082,0.186,1
"PHLDA1",0.000639118106946915,-0.599215784354346,0.035,0.111,1
"S100PBP",0.000639225951476859,-0.553207772935827,0.043,0.125,1
"AC016831.5",0.000658915718468498,-0.483127421236173,0.043,0.125,1
"UGGT2",0.000668740609628259,-0.326586504869561,0.07,0.167,1
"XPO1",0.000672268719189795,-0.547807373823447,0.109,0.217,1
"TNRC6A",0.000675948778675282,-0.375368412042753,0.156,0.289,1
"CRTC3",0.000685821620180058,-0.600156742260693,0.074,0.169,1
"MYO15B",0.000687202931785157,-0.547098042246718,0.043,0.125,1
"HNRNPA3",0.000691293622275047,-0.276108894720962,0.288,0.461,1
"ASCC3",0.000699699346483712,-0.576541311324382,0.07,0.164,1
"ZFP36",0.000708921278759139,-1.67914514312288,0.074,0.161,1
"ZMAT3",0.000715281260104064,-0.773059892945658,0.062,0.15,1
"MFSD4B",0.000721634500447586,-0.556972640472208,0.035,0.111,1
"EIF2B2",0.00072515553054473,-0.684994510863253,0.035,0.108,1
"NRP1",0.0007377420461639,-0.361536296741761,0.272,0.425,1
"TMEM161B-AS1",0.000738698043264758,-0.345188767358886,0.156,0.283,1
"AC106845.1",0.000764205835115247,-0.425625685618425,0.105,0.219,1
"EGR1",0.000766975602174423,-0.93299484369221,0.054,0.136,1
"COBLL1",0.00077281544851864,-0.330416756636083,0.175,0.308,1
"ATP5F1D",0.000794433521000431,0.881091872382481,0.23,0.136,1
"PLCE1",0.000797611451645057,-0.583631878129868,0.125,0.236,1
"ARID4B",0.000811376521501713,-0.400762836678396,0.132,0.253,1
"AKAP8L",0.000812936936313355,-0.704625837436012,0.043,0.119,1
"CRISPLD2",0.00081574459428034,-0.384105602845005,0.031,0.103,1
"TPCN1",0.000817940002688054,-0.644456740665391,0.051,0.133,1
"PRPF4B",0.000830421875174464,-0.509202362324632,0.214,0.358,1
"ST5",0.000838429359812459,-0.450044515076559,0.066,0.158,1
"LINC00963",0.000846165708823067,-0.563451149304439,0.031,0.103,1
"RPS25",0.000851922018328101,0.749253272487518,0.311,0.211,1
"CHD6",0.000853226736783356,-0.554465844793851,0.082,0.178,1
"ARHGEF40",0.00087491023618558,-0.614382671934124,0.039,0.114,1
"GABPB2",0.000875214223013502,-0.421806582313206,0.062,0.153,1
"ENPP1",0.00087598556451287,-0.486236385368552,0.047,0.128,1
"PSMD4",0.00091350494858056,-0.422016792760409,0.031,0.103,1
"RAF1",0.000919670732283336,-0.581028096462162,0.066,0.156,1
"PCF11",0.000938508382193549,-0.509147303077276,0.078,0.172,1
"TRPC4AP",0.000950146617898845,-0.668647543163422,0.031,0.1,1
"OAF",0.000954799507102861,-0.699641414726135,0.074,0.161,1
"ADGRF5",0.000958900793598358,-0.316160029232274,0.167,0.303,1
"ZNF208",0.000971539065200191,-0.532670379021789,0.047,0.128,1
"IRF9",0.000987301531812861,-0.548929333237993,0.047,0.125,1
"SYTL2",0.000993295539599341,-0.554906556361122,0.148,0.264,1
"JMJD1C",0.00102295742132227,-0.308962124482623,0.179,0.314,1
"LYPLAL1",0.00102414255228292,-0.496037986565825,0.039,0.114,1
"KIN",0.00103076362705869,-0.490774194074605,0.043,0.119,1
"RPL12",0.00103212745624108,0.755729500789728,0.3,0.203,1
"C7",0.00103652893689394,-0.372215260881204,0.117,0.233,1
"ADAMTS4",0.00104400939006909,-0.803461162614056,0.039,0.111,1
"STK3",0.00104525724330123,-0.500883539040622,0.039,0.114,1
"APBB2",0.00105478923304254,-0.452786068805878,0.101,0.206,1
"AC008969.1",0.00105991757400322,-0.476235232052076,0.051,0.133,1
"ZNF638",0.00106882049827715,-0.353905252788767,0.206,0.347,1
"SEC24D",0.00106935489320367,-0.697974217668229,0.039,0.111,1
"UBE2D3",0.0010866498911887,-0.313358479681596,0.132,0.244,1
"TBX2-AS1",0.00108948478840543,-0.57804497458334,0.058,0.142,1
"MDM2",0.00109090027309958,-0.493807048604842,0.086,0.183,1
"PLXDC1",0.00109145973817649,-0.415443048389688,0.066,0.156,1
"C1S",0.00109366556476947,-0.494887812959509,0.117,0.222,1
"S100A10",0.00109981872566097,0.848444882925273,0.125,0.053,1
"FBXO3",0.00110419354711342,-0.640954850464382,0.062,0.144,1
"SAFB2",0.00110936567382311,-0.533437829893768,0.058,0.142,1
"PRPF8",0.0011148118015173,-0.499897435579976,0.054,0.136,1
"AGO2",0.00111490175697394,-0.364137823377177,0.074,0.169,1
"UBR3",0.00111679676986477,-0.487653867385629,0.051,0.131,1
"RPL7A",0.00112057199865424,0.65948809944145,0.335,0.242,1
"BRD2",0.00112456490253913,-0.524900229411737,0.089,0.186,1
"VPS13D",0.00112963579281334,-0.576513420107034,0.066,0.153,1
"CRYZL1",0.00113152495351404,-0.412701779529149,0.035,0.108,1
"CHRD",0.00113903858724633,-0.380473516573425,0.054,0.136,1
"MYLK",0.00113984955919474,-0.299421003719799,0.163,0.286,1
"BMP5",0.00114221905565373,-0.473416684078659,0.089,0.189,1
"PPP2R2D",0.00114562044671354,-0.424062228729799,0.043,0.119,1
"RAPGEF2",0.00116365003163859,-0.291067695947283,0.062,0.153,1
"AC020916.1",0.00118360839280799,-0.538548876461352,0.089,0.186,1
"MKLN1",0.00119566808913886,-0.499529108884147,0.156,0.275,1
"STX2",0.00122695102818065,-0.347739275759881,0.035,0.106,1
"SEPTIN9",0.00126979924796569,-0.543654983162873,0.047,0.122,1
"ACBD6",0.0012826872930029,-0.52545601733219,0.058,0.139,1
"AC005261.1",0.00130493384309543,-0.362800412722235,0.054,0.139,1
"UBN2",0.00134484065691933,-0.55854262815651,0.089,0.186,1
"HIP1",0.00136042435540092,-0.487821296074342,0.074,0.164,1
"GABBR1",0.00136178045202969,-0.358281412117966,0.074,0.167,1
"ARHGEF17",0.00136236444309151,-0.313812035299855,0.136,0.253,1
"ZNF791",0.00136743826836804,-0.383975110644925,0.058,0.142,1
"WAC",0.00137226021499552,-0.411555120941367,0.093,0.192,1
"STAT2",0.00138186441217636,-0.449007472550106,0.062,0.147,1
"RB1",0.00138545690147481,-0.463074696766697,0.082,0.172,1
"VASN",0.00141104912338278,-0.46017709710753,0.047,0.122,1
"KPNA5",0.00143694636426072,-0.50279280961294,0.097,0.197,1
"SLC16A1-AS1",0.00143894336761835,-0.541576231841925,0.035,0.106,1
"GDI1",0.00144613027936898,-0.343561426143264,0.054,0.136,1
"HINT1",0.00145342911991903,0.844777511172122,0.171,0.092,1
"NMD3",0.00145574535953594,-0.589952572788015,0.039,0.108,1
"PPIP5K2",0.0014682770096555,-0.489308678692923,0.082,0.175,1
"SEPTIN8",0.00147292319692567,-0.41280206239393,0.043,0.117,1
"BCL6",0.00147531886842306,-0.533962811320175,0.043,0.117,1
"TAGLN",0.00147965893127266,0.654113731909649,0.405,0.306,1
"ATP5MC3",0.00148163410864514,0.892586435220739,0.222,0.139,1
"ARID1B",0.00151847589184075,-0.369726756950053,0.304,0.475,1
"ATP5ME",0.0015189266600955,1.07434662199413,0.195,0.117,1
"UQCR11",0.00154685143732193,0.959374578394636,0.237,0.156,1
"TSC2",0.00155183607795652,-0.456651172995049,0.035,0.106,1
"DARS",0.00155532716677674,-0.375998828484084,0.039,0.111,1
"ATF7IP",0.00155688211021052,-0.236957267917464,0.109,0.211,1
"RPL14",0.00157867053323973,0.707362454000063,0.315,0.231,1
"MIR29B2CHG",0.00159238471588748,-0.333864474265231,0.097,0.203,1
"SF3B1",0.00159839460353566,-0.314614650020263,0.272,0.422,1
"PDE1B",0.00160428581659336,-0.551494687799289,0.035,0.103,1
"PLXDC2",0.00160440717710453,0.894552690434246,0.191,0.111,1
"HEYL",0.0016072626282278,-0.157729977718517,0.047,0.125,1
"ARHGAP15",0.00161992788434717,-0.589043087149861,0.07,0.153,1
"HNRNPDL",0.00162235859728433,-0.336155703104431,0.358,0.525,1
"IGKC",0.00163338012566198,0.812530582182442,0.101,0.039,1
"TP53INP1",0.00163779312940295,-0.52847197013073,0.035,0.103,1
"POR",0.00163959376928597,-0.557454510686559,0.043,0.114,1
"ANKRD10",0.00164555735782948,-0.551555355477011,0.113,0.208,1
"RPL29",0.00167728214079468,0.8197949236345,0.28,0.189,1
"FAM133B",0.00171535011434078,-0.472148971611314,0.105,0.203,1
"TRIP10",0.00171629844907681,-0.520353539047357,0.047,0.122,1
"TNS1",0.00172601916302342,-0.425569014626179,0.21,0.344,1
"EIF5B",0.0017436351642265,-0.462419991782625,0.093,0.186,1
"COX14",0.00175520768400121,0.738562733836896,0.125,0.056,1
"C2CD2",0.00175983276616304,-0.433318372865017,0.047,0.122,1
"DCN",0.00176458034984635,0.689445825995438,0.537,0.528,1
"PTMS",0.00181893450607044,-0.531542189050086,0.132,0.233,1
